序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
28443,question_0_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.8953183480947746,953,3821,4.358426935437773e+16,238520038081536.0
28444,question_0_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.8739901127388084,1240,4894,2.884594568604365e+16,164576295030784.0
28445,question_0_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.8739901127388084,1240,4894,3.1937891349545984e+16,184138489432064.0
28446,question_0_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9141917598987179,1181,4745,3.4428234219262464e+16,196193490914304.0
28447,question_0_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.8953183480947746,953,3821,1.816879375213773e+16,108343979112448.0
28448,question_0_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9141917598987179,1181,4745,2.5749005485356544e+16,152768374995968.0
28449,question_0_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.8739901127388084,1240,4894,2.3156409750237184e+16,136158918647808.0
28450,question_1_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9639893589837992,508,2058,1.5460730932629504e+16,83748427137024.0
28451,question_1_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9722469711924144,438,1744,1.5460730932629504e+16,83748427137024.0
28452,question_1_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9718479907913649,518,2037,1.5460730932629504e+16,83748427137024.0
28453,question_1_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9718479907913649,518,2037,1.2473097358890496e+16,72236397271040.0
28454,question_1_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9718479907913649,518,2037,1.2609840794980352e+16,72206885524480.0
28455,question_1_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9722469711924144,438,1744,1.0183104584334336e+16,58486936477696.0
28456,question_1_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9722469711924144,438,1744,7439514748980224.0,44279486876672.0
28457,question_1_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9722469711924144,438,1744,7439514748980224.0,44279486876672.0
28458,question_1_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9639893589837992,508,2058,1.024589242507008e+16,61363015130112.0
28459,question_10_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.8666436366075893,1263,15639,4.550073376582554e+16,243064027047936.0
28460,question_10_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.8666436366075893,1263,15639,4.550073376582554e+16,243064027047936.0
28461,question_10_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.8666436366075893,1263,15639,4.550073376582554e+16,243064027047936.0
28462,question_10_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5968913012549166,1258,7565,3.4580998391857664e+16,196951676553216.0
28463,question_10_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.8666436366075893,1263,10055,4.05756255679872e+16,225495859794944.0
28464,question_10_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5968913012549166,1258,7565,3.4580998391857664e+16,196951676553216.0
28465,question_10_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.3305580581283104,634,2576,1.695067140050432e+16,101303544420352.0
28466,question_10_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.3305580581283104,634,2576,1.695067140050432e+16,101303544420352.0
28467,question_10_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5968913012549166,1258,4989,3.043832385911552e+16,177706079920128.0
28468,question_11_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7523607964234588,1970,27528,9.272596869569843e+16,487339465874432.0
28469,question_11_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7523607964234588,1970,27528,9.272596869569843e+16,487339465874432.0
28470,question_11_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7523607964234588,1970,27528,9.272596869569843e+16,487339465874432.0
28471,question_11_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5380263369559014,1631,12310,5.018362601003622e+16,281360835501568.0
28472,question_11_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7523607964234588,1970,14334,6.898461335792026e+16,387140144080896.0
28473,question_11_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5239655605145699,1454,13194,6.314343274202419e+16,352744781716480.0
28474,question_11_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7523607964234588,1970,7830,5.20747522233129e+16,299395517138944.0
28475,question_11_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5239655605145699,1454,5806,3.5542853515428864e+16,208161648559616.0
28476,question_11_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5380263369559014,1631,6504,3.790383245885338e+16,222289406864896.0
28477,question_12_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9149357719733939,1520,23490,1.2320442304240947e+17,707503157166592.0
28478,question_12_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9149357719733939,1520,23490,1.2320442304240947e+17,707503157166592.0
28479,question_12_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9149357719733939,1520,23490,1.2320442304240947e+17,707503157166592.0
28480,question_12_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7423227221572152,1971,12471,9.301853595279718e+16,544931556055552.0
28481,question_12_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7423227221572152,1971,12471,9.301853595279718e+16,544931556055552.0
28482,question_12_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.9149357719733939,1520,14063,9.726861904151654e+16,572271788422656.0
28483,question_12_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5253662955782117,1090,4463,3.816126912508211e+16,228886712367104.0
28484,question_12_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.4605022718417277,1241,4964,4.531439414999757e+16,275121778844160.0
28485,question_12_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5253662955782117,1090,4463,3.816126912508211e+16,228886712367104.0
28486,question_13_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9227106449504748,1769,26489,6.61593346997463e+16,349176475736576.0
28487,question_13_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9227106449504748,1769,26489,6.61593346997463e+16,349176475736576.0
28488,question_13_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9227106449504748,1769,26489,6.61593346997463e+16,349176475736576.0
28489,question_13_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.89365124671493,1790,14281,4.912712006785434e+16,273062297790976.0
28490,question_13_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.9227106449504748,1769,14200,5.064475415736422e+16,283906001860608.0
28491,question_13_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.9227106449504748,1769,12208,4.500792954842317e+16,255418354984960.0
28492,question_13_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7467589485809415,1780,7124,3.618399537472614e+16,210474206967808.0
28493,question_13_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.89365124671493,1790,7157,3.184152408965939e+16,183704347862528.0
28494,question_13_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.9227106449504748,1769,7076,3.501497961916928e+16,205162291932160.0
28495,question_14_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9110990772312547,1556,10872,6.071610390961459e+16,321128470302208.0
28496,question_14_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9110990772312547,1556,11804,6.071610390961459e+16,321128470302208.0
28497,question_14_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9047425054261663,1415,5639,6.071610390961459e+16,321128470302208.0
28498,question_14_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.8674877888640995,1156,10220,4.02325335752233e+16,224898676635136.0
28499,question_14_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.8674877888640995,1156,10220,4.02325335752233e+16,224898676635136.0
28500,question_14_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9110990772312547,1556,6228,4.836465377637171e+16,274891113250816.0
28501,question_14_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.6986805459072877,1392,5576,3.449097550909901e+16,199904389649920.0
28502,question_14_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.8674877888640995,1156,4644,2.1500524228104704e+16,125949726568960.0
28503,question_14_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9047425054261663,1415,5639,3.438019282928947e+16,203563470794240.0
28504,question_15_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9217077645631931,862,17258,5.849890904993485e+16,324192444403712.0
28505,question_15_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9217077645631931,862,17258,5.849890904993485e+16,324192444403712.0
28506,question_15_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9217077645631931,862,17258,5.849890904993485e+16,324192444403712.0
28507,question_15_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7171499521046351,1546,10067,4.826668715751219e+16,277469625823232.0
28508,question_15_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7171499521046351,1546,10067,4.826668715751219e+16,277469625823232.0
28509,question_15_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.9217077645631931,862,7330,3.320699385658624e+16,193886918351360.0
28510,question_15_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.9217077645631931,862,3447,2.2833970421451776e+16,138202404466176.0
28511,question_15_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7171499521046351,1546,6184,4.016371332237773e+16,236336711938048.0
28512,question_15_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.8635247347146202,935,3744,2.791772509138739e+16,168179864445952.0
28513,question_16_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.6672907926510007,1498,19509,6.521189872624179e+16,355744114894336.0
28514,question_16_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.6672907926510007,1498,19509,6.521189872624179e+16,355744114894336.0
28515,question_16_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.6672907926510007,1498,19509,6.521189872624179e+16,355744114894336.0
28516,question_16_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6672907926510007,1498,13957,5.562739767909222e+16,308310617328128.0
28517,question_16_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6672907926510007,1498,13957,5.562739767909222e+16,308310617328128.0
28518,question_16_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6151270781962784,715,5552,2.499879777810739e+16,146195966926336.0
28519,question_16_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.6672907926510007,1498,6003,3.0659571525947904e+16,177789979643904.0
28520,question_16_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5523973848017573,670,2688,1.812198102321101e+16,108957942622720.0
28521,question_16_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.6672907926510007,1498,6003,3.0659571525947904e+16,177789979643904.0
28522,question_17_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.6674557089214349,1723,26264,7.436423557300531e+16,396684790129664.0
28523,question_17_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.6295044026572705,1245,19367,7.436423557300531e+16,396684790129664.0
28524,question_17_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.6674557089214349,1723,18105,7.436423557300531e+16,396684790129664.0
28525,question_17_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6674557089214349,1723,15056,6.535140704646656e+16,369918456394752.0
28526,question_17_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6674557089214349,1723,11915,4.431713662847437e+16,251591140996608.0
28527,question_17_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6295044026572705,1245,13177,5.540063684691712e+16,313079469995008.0
28528,question_17_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.6295044026572705,1245,5018,2.523173015658547e+16,148953347259904.0
28529,question_17_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.6295044026572705,1245,5018,2.523173015658547e+16,148953347259904.0
28530,question_17_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.6295044026572705,1245,5018,2.523173015658547e+16,148953347259904.0
28531,question_18_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9466484958652127,1588,6342,5.35971225930752e+16,289730218192384.0
28532,question_18_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9456757516816666,1171,4663,5.35971225930752e+16,289730218192384.0
28533,question_18_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.9516927540809675,1031,4193,5.35971225930752e+16,289730218192384.0
28534,question_18_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9646419945770813,1606,6407,4.381582853134336e+16,247624228980224.0
28535,question_18_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9646419945770813,1606,6407,3.830487324314982e+16,220452880322048.0
28536,question_18_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.9466484958652127,1588,6342,4.276050932540262e+16,248099432137216.0
28537,question_18_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9646419945770813,1606,6407,2.957003658935501e+16,173356636801536.0
28538,question_18_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9646419945770813,1606,6407,2.957003658935501e+16,173356636801536.0
28539,question_18_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.9646419945770813,1606,6407,2.957003658935501e+16,173356636801536.0
28540,question_19_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.6518064967349058,574,7601,2.65550886261504e+16,144598758056960.0
28541,question_19_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.6518064967349058,574,4428,2.65550886261504e+16,144598758056960.0
28542,question_19_aime_Qwen3-32B_S4,4,16,4,1,1,1.0,0.6518064967349058,574,2302,2.65550886261504e+16,144598758056960.0
28543,question_19_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.34978551719636536,872,5618,2.2476719512864256e+16,128949996542976.0
28544,question_19_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.6518064967349058,574,2302,2.221165854671565e+16,126918058559488.0
28545,question_19_aime_Qwen3-32B_S2,4,16,4,1,1,1.0,0.6518064967349058,574,4428,1.6622656548188672e+16,95541685379072.0
28546,question_19_aime_Qwen3-32B_S1,4,16,4,1,1,1.0,0.6518064967349058,574,2302,1.3673853791112704e+16,81949492441088.0
28547,question_19_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.13157796054987847,529,2126,1.1872326597261312e+16,70734070424576.0
28548,question_19_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.34978551719636536,872,3492,1.935415771578829e+16,114243963604992.0
28549,question_2_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.48871436202396035,1400,18988,1.1784432807162778e+17,685169445553664.0
28550,question_2_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.48871436202396035,1400,18988,1.1784432807162778e+17,685169445553664.0
28551,question_2_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.48871436202396035,1400,18988,1.1784432807162778e+17,685169445553664.0
28552,question_2_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.48871436202396035,1400,10339,8.434573835870464e+16,499289426152960.0
28553,question_2_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.48871436202396035,1400,10218,5.998855187792486e+16,351194302310912.0
28554,question_2_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.436431915520225,1161,9347,8.285043633686784e+16,496267520863232.0
28555,question_2_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.48871436202396035,1400,5605,4.27045162363008e+16,253781070222848.0
28556,question_2_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.3872570668364966,1178,4734,7.019656805524378e+16,428534848775168.0
28557,question_2_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.48871436202396035,1400,5605,4.27045162363008e+16,253781070222848.0
28558,question_20_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7286120196045279,1307,20850,6.460021171691366e+16,360973174743552.0
28559,question_20_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7286120196045279,1307,20850,6.460021171691366e+16,360973174743552.0
28560,question_20_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7286120196045279,1307,20850,6.460021171691366e+16,360973174743552.0
28561,question_20_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7286120196045279,1307,12392,4.740961462827264e+16,271362375197184.0
28562,question_20_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.24525342697638894,1039,11310,5.124183576178637e+16,297200921836032.0
28563,question_20_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7286120196045279,1307,9370,3.983150704601907e+16,232916252816384.0
28564,question_20_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.24525342697638894,1039,4144,2.825726092536371e+16,170552807854080.0
28565,question_20_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.22853812549405614,1790,7166,3.997492210761728e+16,235534530234880.0
28566,question_20_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7286120196045279,1307,5226,2.8369911631849984e+16,170001901215232.0
28567,question_21_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7872762269452945,795,19782,7.89048728103296e+16,442173819914240.0
28568,question_21_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7872762269452945,795,19782,7.89048728103296e+16,442173819914240.0
28569,question_21_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.7872762269452945,795,19782,7.89048728103296e+16,442173819914240.0
28570,question_21_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.677993915218594,775,9256,4.685918997002803e+16,275585584663552.0
28571,question_21_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.677993915218594,775,10448,5.914779477959987e+16,341593001444352.0
28572,question_21_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7872762269452945,795,6286,2.8537428296044544e+16,166629568667648.0
28573,question_21_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.677993915218594,775,3104,1.9799204837671424e+16,119403287430656.0
28574,question_21_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7872762269452945,795,3182,2.1185042478649856e+16,126987937227776.0
28575,question_21_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.4298927383098749,1836,7344,5.410538208220518e+16,316758890004480.0
28576,question_22_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9014096323786456,1025,40447,1.5969898538091674e+17,822676091759104.0
28577,question_22_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9014096323786456,1025,40447,1.5969898538091674e+17,822676091759104.0
28578,question_22_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.9014096323786456,1025,40447,1.5969898538091674e+17,822676091759104.0
28579,question_22_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7140492377095559,2249,23217,1.1798507628027648e+17,624259970842112.0
28580,question_22_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.9014096323786456,1025,17230,1.0135218677467546e+17,580683339267072.0
28581,question_22_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.7140492377095559,2249,22148,1.1631127518987571e+17,644520282955776.0
28582,question_22_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.9014096323786456,1025,4089,2.184358604574208e+16,131730833245696.0
28583,question_22_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7140492377095559,2249,9007,6.388728838094234e+16,369187096934400.0
28584,question_22_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.0588233309956187,3567,14210,9.711617501336934e+16,530802332257792.0
28585,question_23_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1039,18411,5.631922831854387e+16,289570479705088.0
28586,question_23_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1361,18411,5.631922831854387e+16,289570479705088.0
28587,question_23_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1361,18411,5.631922831854387e+16,289570479705088.0
28588,question_23_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,1361,9308,4.179145448180634e+16,231751963485184.0
28589,question_23_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,1361,10360,4.398789047163494e+16,241872014051328.0
28590,question_23_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,1218,9103,4.202047187186688e+16,233887659242496.0
28591,question_23_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,1361,5452,3.610593400390042e+16,209164174236672.0
28592,question_23_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,1361,5452,3.610593400390042e+16,209164174236672.0
28593,question_23_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,939,3856,2.5028622513035264e+16,146415932271104.0
28594,question_24_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.8240147944842671,789,14506,5.000915404186829e+16,277352056474112.0
28595,question_24_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.8240147944842671,789,14506,5.000915404186829e+16,277352056474112.0
28596,question_24_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.8240147944842671,789,14506,5.000915404186829e+16,277352056474112.0
28597,question_24_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.8240147944842671,789,9606,4.19988534327593e+16,239897760180736.0
28598,question_24_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.8240147944842671,789,9606,4.19988534327593e+16,239897760180736.0
28599,question_24_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.8240147944842671,789,6847,3.204456022563277e+16,185821715026432.0
28600,question_24_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.8240147944842671,789,3154,1.803832968126003e+16,107381840207360.0
28601,question_24_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7519570358044458,926,3693,2.851396779714355e+16,171395701295616.0
28602,question_24_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.7688491374728442,300,1207,6543106037507072.0,39350367950848.0
28603,question_25_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1779,35190,1.3744816538948557e+17,742455236082688.0
28604,question_25_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1779,35190,1.3744816538948557e+17,742455236082688.0
28605,question_25_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1720,35190,1.3744816538948557e+17,742455236082688.0
28606,question_25_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,1779,15955,6.317211158831565e+16,348349533867008.0
28607,question_25_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,2195,15955,6.317211158831565e+16,348349533867008.0
28608,question_25_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,3082,19235,1.167914626575575e+17,666618515847168.0
28609,question_25_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,1720,6908,5.377888879966515e+16,319744360222208.0
28610,question_25_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,2195,8809,4.75929894300073e+16,271881962456064.0
28611,question_25_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,1720,6908,5.377888879966515e+16,319744360222208.0
28612,question_26_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5938035348455339,1992,40549,1.3052249080471603e+17,683968182492672.0
28613,question_26_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5938035348455339,1992,40549,1.3052249080471603e+17,683968182492672.0
28614,question_26_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5938035348455339,1992,40549,1.3052249080471603e+17,683968182492672.0
28615,question_26_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5938035348455339,1992,17880,8.016418324847974e+16,451917251484160.0
28616,question_26_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5243504751106869,2500,19924,8.696350353427968e+16,489441734133760.0
28617,question_26_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5938035348455339,1992,17880,8.016418324847974e+16,451917251484160.0
28618,question_26_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5938035348455339,1992,7991,4.806969935874458e+16,277069546380800.0
28619,question_26_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5219579649903007,3167,12634,8.044739111643085e+16,461987787066880.0
28620,question_26_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5243504751106869,2500,10035,6.019422316454451e+16,348729949030400.0
28621,question_27_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1670,26427,8.217026071142144e+16,424917614430208.0
28622,question_27_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1874,26427,8.217026071142144e+16,424917614430208.0
28623,question_27_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.5,1670,26427,8.217026071142144e+16,424917614430208.0
28624,question_27_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,1995,15415,6.859811971150694e+16,380237715846144.0
28625,question_27_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,1995,12361,5.860710964913459e+16,333446633282560.0
28626,question_27_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.5,1670,14573,6.438074635733504e+16,358597567050752.0
28627,question_27_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,1995,7961,4.969343718327757e+16,291538430874624.0
28628,question_27_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,1670,6612,4.017522781102234e+16,230360227818496.0
28629,question_27_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.5,1105,4400,2.712572614282189e+16,158569134050304.0
28630,question_28_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.6015663800234882,1592,18636,1.0984669202867354e+17,645696508090368.0
28631,question_28_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.6015663800234882,1592,18636,1.0984669202867354e+17,645696508090368.0
28632,question_28_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.6015663800234882,1592,18636,1.0984669202867354e+17,645696508090368.0
28633,question_28_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6015663800234882,1592,10873,9.693751373898138e+16,582552101992448.0
28634,question_28_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6015663800234882,1592,10873,9.693751373898138e+16,582552101992448.0
28635,question_28_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.6015663800234882,1592,8878,4.347724465961779e+16,257572818363904.0
28636,question_28_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.516268776268154,1476,5932,7.996078809379482e+16,483824804013056.0
28637,question_28_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.516268776268154,1476,5932,7.996078809379482e+16,483824804013056.0
28638,question_28_aime_Qwen3-32B_S1,4,16,4,1,1,0.0,0.516268776268154,1476,5932,7.996078809379482e+16,483824804013056.0
28639,question_29_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.3657468008477984,462,7869,2.017647214881536e+16,108911673346560.0
28640,question_29_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.3657468008477984,462,7869,2.017647214881536e+16,108911673346560.0
28641,question_29_aime_Qwen3-32B_S4,4,16,4,1,1,0.0,0.3657468008477984,462,7869,2.017647214881536e+16,108911673346560.0
28642,question_29_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.3657468008477984,462,3809,1.5887759194104832e+16,90926834594304.0
28643,question_29_aime_Qwen3-32B_S2,4,16,4,1,1,0.0,0.34392580886041535,584,4060,1.6022827779016192e+16,93141637287424.0
