序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
8634,question_51_aime_Qwen3-8B_S8,32,2,1,3,1,0.0,0.5177684793163165,2089.3333333333335,16318.666666666666,2.3284315121973844e+16,121485409293141.33
8635,question_51_aime_Qwen3-8B_S4,32,2,1,3,1,0.0,0.4554408325159882,2303.3333333333335,8104.0,1.5320701190764544e+16,85472073806165.33
8636,question_51_aime_Qwen3-8B_S2,32,2,1,3,1,0.0,0.47463579130450895,1975.0,4319.0,1.076278459297263e+16,61963521384448.0
8637,question_51_aime_Qwen3-8B_S1,32,2,1,3,1,0.0,0.41321001521977346,2389.0,2389.0,7759524191264939.0,45950351255808.0
8638,question_51_aime_Qwen3-8B_S16,16,4,2,3,1,0.0,0.6975335958903144,2469.0,68036.0,5.158182993166234e+16,222486319430912.0
8639,question_51_aime_Qwen3-8B_S8,16,4,2,3,1,0.0,0.5902628595342093,2448.3333333333335,33786.333333333336,3.1811300227387564e+16,149644240198058.66
8640,question_51_aime_Qwen3-8B_S4,16,4,2,3,1,0.0,0.6619215536020283,2470.6666666666665,17605.0,2.183718900501453e+16,113768856189952.0
8641,question_51_aime_Qwen3-8B_S2,16,4,2,3,1,0.0,0.40900165179027437,2159.0,7903.333333333333,1.2618049363423574e+16,67505769049088.0
8642,question_51_aime_Qwen3-8B_S1,16,4,2,3,1,0.0,0.4213616524907649,2091.6666666666665,4161.333333333333,9575360763209386.0,54208870190250.664
8643,question_51_aime_Qwen3-8B_S8,8,8,2,3,1,0.0,0.7332843635228926,1490.0,30614.0,3.64139749717353e+16,156452040173056.0
8644,question_51_aime_Qwen3-8B_S4,8,8,2,3,1,0.0,0.7172786640788118,1615.3333333333333,14531.333333333334,2.157685820223155e+16,102456022182229.33
8645,question_51_aime_Qwen3-8B_S2,8,8,2,3,1,0.0,0.6520809396794582,1687.3333333333333,6943.666666666667,1.3443667407564886e+16,68587304503381.336
8646,question_51_aime_Qwen3-8B_S1,8,8,2,3,1,0.0,0.6636311160215295,1819.6666666666667,3632.6666666666665,8992376086747989.0,48999393314816.0
8647,question_51_aime_Qwen3-8B_S4,4,16,4,3,1,0.0,0.6435111457860058,2271.0,31118.0,3.181544419817549e+16,135150704003328.0
8648,question_51_aime_Qwen3-8B_S2,4,16,4,3,1,0.0,0.6435111457860058,2271.0,16418.0,2.146039122988723e+16,99129126440704.0
8649,question_51_aime_Qwen3-8B_S1,4,16,4,3,1,0.0,0.6118459326485971,2135.0,8531.333333333334,1.4369084159425878e+16,71324664439637.33
8650,question_51_aime_Qwen3-8B_S2,2,32,4,3,1,0.0,0.6419259215992249,1720.0,13882.0,2.1445065718176e+16,85367690170880.0
8651,question_51_aime_Qwen3-8B_S1,2,32,4,3,1,0.0,0.595938267606128,1747.0,6970.0,1.3523113794182656e+16,60822184733440.0
8652,question_51_aime_Qwen3-8B_S1,1,64,4,3,1,0.0,0.5927338107810957,2184.0,8781.0,1.7479115438708736e+16,70641684883968.0
8653,question_51_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.7143096586034802,1265.0,128099.0,4.433844436745267e+16,163000209034240.0
8654,question_51_aime_Qwen3-4B_S32,64,1,1,3,1,0.0,0.7143096586034802,1265.0,64705.0,2.8052915864006316e+16,116615305124352.0
8655,question_51_aime_Qwen3-4B_S16,64,1,1,3,1,0.0,0.6940342671441039,1427.3333333333333,30712.0,1.696619708847616e+16,80058931171498.67
8656,question_51_aime_Qwen3-4B_S8,64,1,1,3,1,0.0,0.5176834847462547,2284.3333333333335,16191.333333333334,1.098278354821137e+16,55659472266581.336
8657,question_51_aime_Qwen3-4B_S4,64,1,1,3,1,0.0,0.6290203281599188,1821.6666666666667,8180.666666666667,7442963223104171.0,39760800957610.664
8658,question_51_aime_Qwen3-4B_S2,64,1,1,3,1,0.0,0.4674380483199542,1662.0,3550.3333333333335,4036119771824469.5,22775629932373.332
8659,question_51_aime_Qwen3-4B_S1,64,1,1,3,1,0.0,0.3574396055314592,2172.0,2172.0,3091288447018154.5,18113068018858.668
8660,question_51_aime_Qwen3-4B_S32,32,2,1,3,1,1.0,0.6366394966038055,1533.0,17039.0,2.6201162494572544e+16,95739588590592.0
8661,question_51_aime_Qwen3-4B_S16,32,2,1,3,1,0.6666666666666666,0.7056892687290631,1436.3333333333333,17667.333333333332,1.6177022219577514e+16,69495403441322.664
8662,question_51_aime_Qwen3-4B_S8,32,2,1,3,1,0.6666666666666666,0.6474093285613541,1483.6666666666667,7428.666666666667,1.0740288706157398e+16,49530895038293.336
8663,question_51_aime_Qwen3-4B_S4,32,2,1,3,1,0.0,0.6382078849689917,1580.0,6645.0,7080023809813675.0,37349196791296.0
8664,question_51_aime_Qwen3-4B_S2,32,2,1,3,1,0.0,0.5599673221900544,1618.6666666666667,3370.3333333333335,4495255572721322.5,24285639505237.332
8665,question_51_aime_Qwen3-4B_S1,32,2,1,3,1,0.0,0.44975342694168546,1416.0,1416.0,2359213103199061.5,13308942679893.334
8666,question_51_aime_Qwen3-4B_S16,16,4,2,3,1,0.0,0.7095999766477007,1453.0,54813.0,2.609163588206029e+16,99804255841792.0
8667,question_51_aime_Qwen3-4B_S8,16,4,2,3,1,0.0,0.709004865913078,1443.3333333333333,27219.666666666668,1.5695631763417942e+16,66960758988288.0
8668,question_51_aime_Qwen3-4B_S4,16,4,2,3,1,0.0,0.5687026963514944,1501.3333333333333,13531.666666666666,9921214799192064.0,47214818099370.664
8669,question_51_aime_Qwen3-4B_S2,16,4,2,3,1,0.0,0.6466536807424385,1587.0,6719.666666666667,6022633444934997.0,29976106889045.332
8670,question_51_aime_Qwen3-4B_S1,16,4,2,3,1,0.0,0.41911279298416737,1613.0,3227.3333333333335,3775797055397546.5,20246945018538.668
8671,question_51_aime_Qwen3-4B_S8,8,8,2,3,1,0.0,0.7374243439969822,1313.0,23165.0,1.5086351326574592e+16,56312298613760.0
8672,question_51_aime_Qwen3-4B_S4,8,8,2,3,1,0.0,0.7359214432533235,1215.0,11453.666666666666,9238688496625834.0,39528279468373.336
8673,question_51_aime_Qwen3-4B_S2,8,8,2,3,1,0.0,0.643173077145691,1618.3333333333333,5862.333333333333,5802668026472789.0,26782731612501.332
8674,question_51_aime_Qwen3-4B_S1,8,8,2,3,1,0.0,0.4285577391915369,1372.3333333333333,2745.6666666666665,3604860310599680.0,18297028969130.668
8675,question_51_aime_Qwen3-4B_S4,4,16,4,3,1,0.0,0.827546025754383,1252.0,23368.0,1.4222255299648e+16,48353183089152.0
8676,question_51_aime_Qwen3-4B_S2,4,16,4,3,1,0.0,0.759360234374085,1489.3333333333333,11776.333333333334,8702856714361173.0,34198573844309.332
8677,question_51_aime_Qwen3-4B_S1,4,16,4,3,1,0.0,0.7376287294021703,1278.6666666666667,5136.0,5174343717822976.0,22645238433280.0
8678,question_51_aime_Qwen3-4B_S2,2,32,4,3,1,0.0,0.8030146182662151,1163.0,11148.0,1.0095510687082496e+16,32278169615360.0
8679,question_51_aime_Qwen3-4B_S1,2,32,4,3,1,0.0,0.7077390943652017,1466.3333333333333,5873.666666666667,6383101688562005.0,23617969942869.332
8680,question_51_aime_Qwen3-4B_S1,1,64,4,3,1,0.0,0.48982027044560755,1588.0,6392.0,9419696465261568.0,29361137468416.0
8681,question_51_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.3363330486042367,743.0,39347.0,4939422224482816.0,15905386312704.0
8682,question_51_aime_Qwen3-1.7B_S32,64,1,1,3,1,0.0,0.2514294101389836,738.3333333333334,19470.666666666668,3026581644044373.5,11744000433834.666
8683,question_51_aime_Qwen3-1.7B_S16,64,1,1,3,1,0.0,0.2081827642690152,803.3333333333334,10010.333333333334,2204346557501610.8,10034017606741.334
8684,question_51_aime_Qwen3-1.7B_S8,64,1,1,3,1,0.0,0.2237413434976544,700.6666666666666,4563.333333333333,1358270908602197.2,6868391683328.0
8685,question_51_aime_Qwen3-1.7B_S4,64,1,1,3,1,0.0,0.13287823168986773,641.3333333333334,2363.0,950207847459584.0,5242488896512.0
8686,question_51_aime_Qwen3-1.7B_S2,64,1,1,3,1,0.0,0.12992141228032644,739.0,1326.0,743200365245184.0,4206557187242.6665
8687,question_51_aime_Qwen3-1.7B_S1,64,1,1,3,1,0.0,0.0316204685977502,612.3333333333334,612.3333333333334,452441697148074.7,2610923301205.3335
8688,question_51_aime_Qwen3-1.7B_S32,32,2,1,3,1,0.0,0.7174823723917806,1326.0,40841.0,1.379511087885952e+16,38438350806016.0
8689,question_51_aime_Qwen3-1.7B_S16,32,2,1,3,1,0.0,0.5587984651033109,1532.0,20683.666666666668,8246829099176789.0,27387132086869.332
8690,question_51_aime_Qwen3-1.7B_S8,32,2,1,3,1,0.0,0.6512233324859876,1566.6666666666667,10885.666666666666,5902928567546453.0,23895163065685.332
8691,question_51_aime_Qwen3-1.7B_S4,32,2,1,3,1,0.0,0.428609815088212,1529.0,5644.333333333333,3647923915548416.0,16397348415317.334
8692,question_51_aime_Qwen3-1.7B_S2,32,2,1,3,1,0.0,0.40592864320143346,1292.0,2932.6666666666665,2619020023099648.0,12817289396053.334
8693,question_51_aime_Qwen3-1.7B_S1,32,2,1,3,1,0.0,0.4047132840832485,1176.3333333333333,1176.3333333333333,1263982325650090.8,6825916931157.333
8694,question_51_aime_Qwen3-1.7B_S16,16,4,2,3,1,0.0,0.5771767350272273,1033.0,38382.0,1.073688349470464e+16,29703686337024.0
8695,question_51_aime_Qwen3-1.7B_S8,16,4,2,3,1,0.0,0.5417729387593737,1116.6666666666667,19155.666666666668,6436835651543211.0,21759961218986.668
8696,question_51_aime_Qwen3-1.7B_S4,16,4,2,3,1,0.0,0.5289999786913874,1130.3333333333333,9145.333333333334,3915160533614848.0,15676754072149.334
8697,question_51_aime_Qwen3-1.7B_S2,16,4,2,3,1,0.0,0.5142071720119047,1277.3333333333333,4932.666666666667,2536614844800512.0,11436399344981.334
8698,question_51_aime_Qwen3-1.7B_S1,16,4,2,3,1,0.0,0.40337332493969713,984.3333333333334,1941.3333333333333,1529359185734912.0,7627446933418.667
8699,question_51_aime_Qwen3-1.7B_S8,8,8,2,3,1,0.0,0.6098478994508972,1169.0,18945.0,8985370685577216.0,22586030166784.0
8700,question_51_aime_Qwen3-1.7B_S4,8,8,2,3,1,0.0,0.586072483253389,1195.6666666666667,9230.0,5187934352959829.0,16618324623189.334
8701,question_51_aime_Qwen3-1.7B_S2,8,8,2,3,1,0.0,0.5655743191575117,1097.6666666666667,4633.0,3370812202313472.0,12762712327082.666
8702,question_51_aime_Qwen3-1.7B_S1,8,8,2,3,1,0.0,0.5150114657629543,1246.0,2489.3333333333335,2100174341174186.8,8962331535957.334
8703,question_51_aime_Qwen3-1.7B_S4,4,16,4,3,1,0.0,0.7475844404970489,987.0,17004.0,7597780523554816.0,19330286377472.0
8704,question_51_aime_Qwen3-1.7B_S2,4,16,4,3,1,0.0,0.692346982598344,1099.0,8759.333333333334,4479688077792256.0,13772890731264.0
8705,question_51_aime_Qwen3-1.7B_S1,4,16,4,3,1,0.0,0.6978319392201041,1054.6666666666667,4192.666666666667,2801784140593237.5,10250726255018.666
8706,question_51_aime_Qwen3-1.7B_S2,2,32,4,3,1,0.0,0.7028400630798345,1009.0,7582.0,5209914919768832.0,14461693103872.0
8707,question_51_aime_Qwen3-1.7B_S1,2,32,4,3,1,0.0,0.4279886422147865,913.0,3556.0,2983567176475648.0,9669416033536.0
8708,question_51_aime_Qwen3-1.7B_S1,1,64,4,3,1,0.0,0.6933851695416391,1085.0,4291.0,5335718929795072.0,14320503384320.0
8709,question_51_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.19760851075670485,553.0,30879.0,2246580003556352.0,5826512070656.0
8710,question_51_aime_Qwen3-0.6B_S32,64,1,1,3,1,0.0,0.18065199349279415,785.6666666666666,15203.333333333334,1322248786969258.8,4327554702677.3335
8711,question_51_aime_Qwen3-0.6B_S16,64,1,1,3,1,0.0,0.16369547622888345,1018.3333333333334,7922.333333333333,861439234377386.6,3086860692309.3335
8712,question_51_aime_Qwen3-0.6B_S8,64,1,1,3,1,0.0,0.07546273649429805,547.3333333333334,4131.0,525592502060714.7,2328992380928.0
8713,question_51_aime_Qwen3-0.6B_S4,64,1,1,3,1,0.0,0.06328940251144291,413.6666666666667,1830.3333333333333,339236343155029.3,1647023237632.0
8714,question_51_aime_Qwen3-0.6B_S2,64,1,1,3,1,0.0,0.05246810121390184,494.0,888.0,186431588303189.34,979259551061.3334
8715,question_51_aime_Qwen3-0.6B_S1,64,1,1,3,1,0.0,0.04881060084559551,490.3333333333333,490.3333333333333,149784612025685.34,809125942784.0
8716,question_51_aime_Qwen3-0.6B_S32,32,2,1,3,1,0.0,0.40323868344173003,561.0,16246.0,2357150053729792.0,5919258139136.0
8717,question_51_aime_Qwen3-0.6B_S16,32,2,1,3,1,0.0,0.288512748450707,747.6666666666666,8131.666666666667,1307190421356714.8,4017504275114.6665
8718,question_51_aime_Qwen3-0.6B_S8,32,2,1,3,1,0.0,0.20704517122064478,669.3333333333334,3990.0,815852485770581.4,2990458221738.6665
8719,question_51_aime_Qwen3-0.6B_S4,32,2,1,3,1,0.0,0.1863058554225118,603.6666666666666,2404.6666666666665,681031384115029.4,2731366826837.3335
8720,question_51_aime_Qwen3-0.6B_S2,32,2,1,3,1,0.0,0.13433764434726972,555.0,1029.0,363126075592362.7,1677670951424.0
8721,question_51_aime_Qwen3-0.6B_S1,32,2,1,3,1,0.0,0.04201392190597156,449.3333333333333,449.3333333333333,190374464059392.0,1016319799466.6666
8722,question_51_aime_Qwen3-0.6B_S16,16,4,2,3,1,0.0,0.47360376728983217,665.0,17748.0,2700530113827328.0,6598323397632.0
8723,question_51_aime_Qwen3-0.6B_S8,16,4,2,3,1,0.0,0.3556370275802421,853.6666666666666,9316.0,1743790566088192.0,5061150356480.0
8724,question_51_aime_Qwen3-0.6B_S4,16,4,2,3,1,0.0,0.21687198339279956,629.0,3666.0,720235897174016.0,2746404488192.0
8725,question_51_aime_Qwen3-0.6B_S2,16,4,2,3,1,0.0,0.13383265675195702,486.6666666666667,2167.6666666666665,597646033694378.6,2443886851754.6665
8726,question_51_aime_Qwen3-0.6B_S1,16,4,2,3,1,0.0,0.21198379392426467,468.6666666666667,977.3333333333334,245061742749354.66,1182556490410.6667
8727,question_51_aime_Qwen3-0.6B_S8,8,8,2,3,1,0.0,0.37269810166367406,687.0,7884.0,2511348379705856.0,6674326780928.0
8728,question_51_aime_Qwen3-0.6B_S4,8,8,2,3,1,0.0,0.37269810166367406,687.0,4523.0,1893371687880192.0,5496816600746.667
8729,question_51_aime_Qwen3-0.6B_S2,8,8,2,3,1,0.0,0.15924343023293633,705.0,2095.6666666666665,977180875627008.0,3268968033109.3335
8730,question_51_aime_Qwen3-0.6B_S1,8,8,2,3,1,0.0,0.14374197173042494,687.6666666666666,1349.0,864858105048234.6,2987264261461.3335
8731,question_51_aime_Qwen3-0.6B_S4,4,16,4,3,1,0.0,0.42422020574290836,503.0,8229.0,2473163432714240.0,5821207544320.0
8732,question_51_aime_Qwen3-0.6B_S2,4,16,4,3,1,0.0,0.3299354569822741,591.3333333333334,4433.0,1544748672691712.0,4042565597696.0
8733,question_51_aime_Qwen3-0.6B_S1,4,16,4,3,1,0.0,0.3299354569822741,591.3333333333334,2366.6666666666665,909396677319850.6,2706387431594.6665
8734,question_51_aime_Qwen3-0.6B_S2,2,32,4,3,1,0.0,0.255672105099239,420.0,4591.0,2690340213691904.0,5790427476480.0
8735,question_51_aime_Qwen3-0.6B_S1,2,32,4,3,1,0.0,0.24806460646872233,525.6666666666666,2071.3333333333335,1112871818705237.4,2766621119658.6665
8736,question_51_aime_Qwen3-0.6B_S1,1,64,4,3,1,0.0,0.5267849427221585,1655.0,6648.0,7556409482444800.0,10925751117312.0
8737,question_52_aime_Qwen3-32B_S64,64,1,1,3,1,0.0,0.6488384471792231,1298.0,73472.0,1.0613516802251315e+17,620723966483968.0
8738,question_52_aime_Qwen3-32B_S32,64,1,1,3,1,0.0,0.633635261600805,1262.6666666666667,37967.333333333336,8.109679965384294e+16,488312945267370.7
8739,question_52_aime_Qwen3-32B_S16,64,1,1,3,1,0.0,0.6006134422512174,1463.0,19571.333333333332,6.0653286856793256e+16,372152712328192.0
8740,question_52_aime_Qwen3-32B_S8,64,1,1,3,1,0.0,0.5882446731871508,1536.0,8927.666666666666,3.84853235464791e+16,239676469003946.66
8741,question_52_aime_Qwen3-32B_S4,64,1,1,3,1,0.0,0.5413858835662878,1182.0,4462.0,2.4403542669656236e+16,152820692052138.66
8742,question_52_aime_Qwen3-32B_S2,64,1,1,3,1,0.0,0.33528213277722174,1060.3333333333333,2543.3333333333335,2.1307739600697004e+16,134177322213034.67
8743,question_52_aime_Qwen3-32B_S1,64,1,1,3,1,0.0,0.40375351577245056,1242.3333333333333,1242.3333333333333,1.3066271866861398e+16,82753934906197.33
8744,question_52_aime_Qwen3-32B_S32,32,2,1,3,1,0.0,0.6875319052242869,1310.0,28427.0,5.410923586050355e+16,308346911429632.0
8745,question_52_aime_Qwen3-32B_S16,32,2,1,3,1,0.0,0.6875319052242869,1310.0,14357.0,4.403921657711206e+16,262594741436757.34
8746,question_52_aime_Qwen3-32B_S8,32,2,1,3,1,0.0,0.5744699645087762,1090.0,7275.0,3.32064279393053e+16,203127239467861.34
8747,question_52_aime_Qwen3-32B_S4,32,2,1,3,1,0.0,0.4906141229377267,898.6666666666666,3260.3333333333335,2.1421891184380416e+16,133141645947562.67
8748,question_52_aime_Qwen3-32B_S2,32,2,1,3,1,0.0,0.4245057110451402,1145.0,2016.3333333333333,2.0916138854035796e+16,130796008469333.33
8749,question_52_aime_Qwen3-32B_S1,32,2,1,3,1,0.0,0.21762615948184508,651.3333333333334,651.3333333333334,8846694087067819.0,55898843118080.0
8750,question_52_aime_Qwen3-32B_S16,16,4,2,3,1,0.0,0.5937051082338465,1196.0,22198.0,3.89284971338281e+16,223986591040512.0
8751,question_52_aime_Qwen3-32B_S8,16,4,2,3,1,0.0,0.5937051082338465,1196.0,11271.666666666666,3.2362609195599188e+16,194289158465194.66
8752,question_52_aime_Qwen3-32B_S4,16,4,2,3,1,0.0,0.5763180743986446,1045.3333333333333,5648.0,2.3593244154433876e+16,144664933987498.66
8753,question_52_aime_Qwen3-32B_S2,16,4,2,3,1,0.0,0.3651763531496727,708.0,2632.6666666666665,1.440559472942353e+16,89323464417280.0
8754,question_52_aime_Qwen3-32B_S1,16,4,2,3,1,0.0,0.1850250422262827,678.0,1356.6666666666667,9357884146202282.0,58521315077290.664
8755,question_52_aime_Qwen3-32B_S8,8,8,2,3,1,0.0,0.6348022822145326,734.0,12628.0,4.464194829947136e+16,248803463618560.0
8756,question_52_aime_Qwen3-32B_S4,8,8,2,3,1,0.0,0.6348022822145326,734.0,6226.666666666667,3.522669861107746e+16,206797123328682.66
8757,question_52_aime_Qwen3-32B_S2,8,8,2,3,1,0.0,0.5301030096332624,725.0,3087.3333333333335,2.2676718876006572e+16,135954114557781.33
8758,question_52_aime_Qwen3-32B_S1,8,8,2,3,1,0.0,0.6068641594734855,978.6666666666666,1890.6666666666667,2.1180473521741484e+16,129216509673813.33
8759,question_52_aime_Qwen3-32B_S4,4,16,4,3,1,0.0,0.8145812802601472,982.0,13069.0,3.441539621718323e+16,185370676916224.0
8760,question_52_aime_Qwen3-32B_S2,4,16,4,3,1,0.0,0.7600442995867555,886.6666666666666,6701.333333333333,2.6571776416935764e+16,150871939447466.66
8761,question_52_aime_Qwen3-32B_S1,4,16,4,3,1,0.0,0.7600442995867555,886.6666666666666,3516.6666666666665,2.041679928676557e+16,120574822338901.33
8762,question_52_aime_Qwen3-32B_S2,2,32,4,3,1,0.0,0.7574071270244005,860.0,6265.0,2.8414445118222336e+16,152870876206080.0
8763,question_52_aime_Qwen3-32B_S1,2,32,4,3,1,0.0,0.6369437220055396,748.6666666666666,3017.3333333333335,1.755176740405521e+16,98807995596800.0
8764,question_52_aime_Qwen3-32B_S1,1,64,4,3,1,0.0,0.8148908599846886,886.0,3349.0,1.9130164802141184e+16,107174269593088.0
8765,question_52_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.6518212551566144,1487.0,68282.0,5.024639466016666e+16,284468740675072.0
8766,question_52_aime_Qwen3-14B_S32,64,1,1,3,1,0.0,0.6396496630076679,1464.6666666666667,34676.666666666664,3.4599528484797696e+16,203165443957248.0
8767,question_52_aime_Qwen3-14B_S16,64,1,1,3,1,0.0,0.6468410733069594,1436.3333333333333,18326.0,2.8752527976368896e+16,173594766514090.66
8768,question_52_aime_Qwen3-14B_S8,64,1,1,3,1,0.0,0.574250697191527,1616.0,9841.0,2.304201939793331e+16,142088780766720.0
8769,question_52_aime_Qwen3-14B_S4,64,1,1,3,1,0.0,0.5471695694253492,1398.0,3882.0,1.152569676376832e+16,71801565295872.0
8770,question_52_aime_Qwen3-14B_S2,64,1,1,3,1,0.0,0.42155569038136953,1045.6666666666667,2231.3333333333335,8708010233128789.0,54422060800512.0
8771,question_52_aime_Qwen3-14B_S1,64,1,1,3,1,0.0,0.4625875631619776,1152.0,1152.0,5489285023495765.0,34614492070656.0
8772,question_52_aime_Qwen3-14B_S32,32,2,1,3,1,0.0,0.5683173381847614,1318.0,24689.0,2.308152382191488e+16,125971948838912.0
8773,question_52_aime_Qwen3-14B_S16,32,2,1,3,1,0.0,0.5623115791596708,1109.3333333333333,12752.666666666666,1.8553404934689708e+16,107570793369429.33
8774,question_52_aime_Qwen3-14B_S8,32,2,1,3,1,0.0,0.5229727778042017,1013.3333333333334,5923.666666666667,1.2544307734110208e+16,75272561951914.67
8775,question_52_aime_Qwen3-14B_S4,32,2,1,3,1,0.0,0.4877635147881338,958.0,2884.6666666666665,1.00169586455232e+16,61676933238101.336
8776,question_52_aime_Qwen3-14B_S2,32,2,1,3,1,0.0,0.5355260194357473,1045.3333333333333,1712.6666666666667,7478057327089664.0,46546316634112.0
8777,question_52_aime_Qwen3-14B_S1,32,2,1,3,1,0.0,0.4104465701831937,786.0,786.0,4948639961947733.0,30952868768426.668
8778,question_52_aime_Qwen3-14B_S16,16,4,2,3,1,0.0,0.6435959037931028,1117.0,28790.0,2.6784237400386816e+16,142687283503616.0
8779,question_52_aime_Qwen3-14B_S8,16,4,2,3,1,0.0,0.5495104344054592,874.6666666666666,13950.666666666666,1.9095510237101908e+16,108377464863488.0
8780,question_52_aime_Qwen3-14B_S4,16,4,2,3,1,0.0,0.5626717099068984,1014.6666666666666,7531.666666666667,1.5755225538048938e+16,93194308699733.33
8781,question_52_aime_Qwen3-14B_S2,16,4,2,3,1,0.0,0.4722040025659129,783.0,3350.0,1.0070310230095958e+16,60690608665344.0
8782,question_52_aime_Qwen3-14B_S1,16,4,2,3,1,0.0,0.360313727829189,862.0,1720.3333333333333,6637402203902549.0,40801604737706.664
8783,question_52_aime_Qwen3-14B_S8,8,8,2,3,1,0.0,0.5923913461854327,784.0,13662.0,1.8373117362659584e+16,95218339931136.0
8784,question_52_aime_Qwen3-14B_S4,8,8,2,3,1,0.0,0.5424828372151752,802.0,6534.0,1.2791467631597312e+16,71192784712277.33
8785,question_52_aime_Qwen3-14B_S2,8,8,2,3,1,0.0,0.4653376625068128,864.0,3210.6666666666665,9444289209706922.0,54647469814357.336
8786,question_52_aime_Qwen3-14B_S1,8,8,2,3,1,0.0,0.5280237638633024,822.3333333333334,1643.3333333333333,6066641366700544.0,36456107649109.336
8787,question_52_aime_Qwen3-14B_S4,4,16,4,3,1,0.0,0.728688327327705,1334.0,11417.0,2.2357233487586816e+16,124122874261760.0
8788,question_52_aime_Qwen3-14B_S2,4,16,4,3,1,0.0,0.45578923930624704,809.0,5178.666666666667,1.333840349306752e+16,76983213869141.33
8789,question_52_aime_Qwen3-14B_S1,4,16,4,3,1,0.0,0.381668123565211,700.6666666666666,2551.6666666666665,9980637016834474.0,59439719728469.336
8790,question_52_aime_Qwen3-14B_S2,2,32,4,3,1,0.0,0.4847470626720622,1020.0,5890.0,1.666351217957888e+16,88969537817088.0
8791,question_52_aime_Qwen3-14B_S1,2,32,4,3,1,0.0,0.45269293031025454,666.0,2617.6666666666665,9303496354460074.0,52076916435285.336
8792,question_52_aime_Qwen3-14B_S1,1,64,4,3,1,0.0,0.5909351259911138,608.0,2458.0,1.0488748028885504e+16,54263970988800.0
8793,question_52_aime_Qwen3-8B_S64,64,1,1,3,1,0.0,0.5454904019969135,1509.0,68299.0,2.521384943826765e+16,118646445809664.0
8794,question_52_aime_Qwen3-8B_S32,64,1,1,3,1,0.0,0.5330630461944447,1155.0,34983.666666666664,1.7354909172238762e+16,88813924943530.67
8795,question_52_aime_Qwen3-8B_S16,64,1,1,3,1,0.0,0.5167409635208517,947.0,17411.0,1.2914364094785536e+16,72107783108608.0
8796,question_52_aime_Qwen3-8B_S8,64,1,1,3,1,0.0,0.4971139108401836,1067.6666666666667,8737.0,8871371583043072.0,51345234164650.664
8797,question_52_aime_Qwen3-8B_S4,64,1,1,3,1,0.0,0.4638833266736501,1187.0,3978.6666666666665,5951059606872149.0,35778445271722.664
8798,question_52_aime_Qwen3-8B_S2,64,1,1,3,1,0.0,0.4650711266551906,1044.0,2084.3333333333335,4331780436087978.5,26539467577600.0
8799,question_52_aime_Qwen3-8B_S1,64,1,1,3,1,0.0,0.29609746929423375,855.6666666666666,855.6666666666666,2309867109168042.5,14262410065493.334
8800,question_52_aime_Qwen3-8B_S32,32,2,1,3,1,0.0,0.6685983276968801,752.0,34731.0,2.489815941980365e+16,122173791764480.0
8801,question_52_aime_Qwen3-8B_S16,32,2,1,3,1,0.0,0.6498323856165182,736.3333333333334,18034.333333333332,1.7628250604302592e+16,92389311776256.0
8802,question_52_aime_Qwen3-8B_S8,32,2,1,3,1,0.0,0.6106459435112189,895.0,8616.0,1.1469016201790122e+16,64093056388693.336
8803,question_52_aime_Qwen3-8B_S4,32,2,1,3,1,0.0,0.5223172497314342,1015.6666666666666,5130.0,1.0625453165740032e+16,61325915475370.664
8804,question_52_aime_Qwen3-8B_S2,32,2,1,3,1,0.0,0.5308877516697929,922.3333333333334,2014.6666666666667,4784317012385365.0,28484844175104.0
8805,question_52_aime_Qwen3-8B_S1,32,2,1,3,1,0.0,0.4733645240396494,913.3333333333334,913.3333333333334,2866417028966058.5,17432750909696.0
8806,question_52_aime_Qwen3-8B_S16,16,4,2,3,1,0.0,0.7111726069884338,917.0,27847.0,1.516779868708224e+16,69970069806592.0
8807,question_52_aime_Qwen3-8B_S8,16,4,2,3,1,0.0,0.6564458408997217,846.6666666666666,13444.0,1.0329239987904938e+16,53245965885781.336
8808,question_52_aime_Qwen3-8B_S4,16,4,2,3,1,0.0,0.6262515539175093,979.6666666666666,7191.666666666667,7926284866095787.0,43734178733994.664
8809,question_52_aime_Qwen3-8B_S2,16,4,2,3,1,0.0,0.6350276973892367,689.3333333333334,2785.0,3912342441625002.5,22843979287466.668
8810,question_52_aime_Qwen3-8B_S1,16,4,2,3,1,0.0,0.4496176970694567,941.0,1882.0,4063438206034688.0,24144724061525.332
8811,question_52_aime_Qwen3-8B_S8,8,8,2,3,1,0.0,0.6644534868203441,892.0,13974.0,1.2497430273006592e+16,58193212585728.0
8812,question_52_aime_Qwen3-8B_S4,8,8,2,3,1,0.0,0.5716591591861785,1003.0,7282.0,9280712850690474.0,47860701725610.664
8813,question_52_aime_Qwen3-8B_S2,8,8,2,3,1,0.0,0.5447548371625668,947.3333333333334,3731.3333333333335,6644901965489152.0,36218591689813.336
8814,question_52_aime_Qwen3-8B_S1,8,8,2,3,1,0.0,0.5018847241894692,816.0,1632.0,3443399755824810.5,19779466483029.332
