Dataset,Question_ID,Model,QP,CP,BS,Correctness,Verifier_Score,Memory_Access,Computation,EFLOPs,Total_Tokens,Effective_Length,Normalized_EFLOPS
MATH-500,112,Qwen3-32B,8,4,2,1.0,0.98400813553445,3686469825024.0,31024698822656.0,606113991526400.0,619.0,310.0,0.522734605506839
MATH-500,112,Qwen3-32B,8,4,2,1.0,0.9837797433588488,3686516777472.0,31093705006592.0,606190322292224.0,554.0,286.0,0.5227460663778771
MATH-500,112,Qwen3-32B,4,4,2,1.0,0.9837797433588488,3482991586816.0,16578184086016.0,559924871629312.0,554.0,286.0,0.5155204811519641
MATH-500,112,Qwen3-32B,4,4,2,1.0,0.9847085583350798,3416999936512.0,15819504093184.0,548871494189056.0,538.0,274.0,0.5137058546501906
MATH-500,112,Qwen3-32B,4,4,2,1.0,0.9723719129710734,3417133715968.0,16026461377024.0,549099321068032.0,650.0,335.0,0.5137436243755193
MATH-500,112,Qwen3-32B,2,4,2,1.0,0.9930189772312912,3282606008832.0,8768656667648.0,520855194045440.0,545.0,290.0,0.5089375177354091
MATH-500,112,Qwen3-32B,2,4,2,1.0,0.98400813553445,3413861896704.0,9113524206080.0,541675980091904.0,619.0,310.0,0.5125048264341279
MATH-500,112,Qwen3-32B,2,4,2,1.0,0.9868173168192096,3938336408064.0,9596444957696.0,623976924615680.0,622.0,311.0,0.5253780837879558
MATH-500,112,Qwen3-32B,1,4,2,1.0,0.9868173168192096,3936533398016.0,5864130902016.0,619963340992512.0,622.0,311.0,0.5247907784432477
MATH-500,112,Qwen3-32B,1,4,2,1.0,0.9853721558146632,3412015604224.0,5312235735040.0,537586669993984.0,575.0,283.0,0.5118151353186124
MATH-500,112,Qwen3-32B,1,4,2,1.0,0.9837797433588488,3477579410944.0,5381214688768.0,547883602796032.0,554.0,286.0,0.5135418978953884
MATH-500,113,Qwen3-32B,16,4,2,1.0,0.9794159634171336,4672551606272.0,43633763199488.0,772551813777920.0,345.0,159.0,0.5448169895978977
MATH-500,113,Qwen3-32B,16,4,2,1.0,0.9643923529558766,4672551606272.0,43633763199488.0,772551813777920.0,409.0,226.0,0.5448169895978977
MATH-500,113,Qwen3-32B,16,4,2,1.0,0.9782429097301168,4672551606272.0,43633763199488.0,772551813777920.0,294.0,157.0,0.5448169895978977
MATH-500,113,Qwen3-32B,8,4,2,1.0,0.9645260455720766,2236602849792.0,20182757001728.0,369092801569280.0,292.0,143.0,0.4775907321841426
MATH-500,113,Qwen3-32B,8,4,2,1.0,0.9720713735512736,4010552139776.0,24654323242496.0,650300457047552.0,323.0,178.0,0.5291388093111979
MATH-500,113,Qwen3-32B,8,4,2,1.0,0.9757763057340642,4010492051456.0,24516603599360.0,650153363626496.0,355.0,190.0,0.5291182206564154
MATH-500,113,Qwen3-32B,4,4,2,1.0,0.9628171854892092,1906099265024.0,11830738744320.0,309182224088064.0,304.0,139.0,0.4614708969033592
MATH-500,113,Qwen3-32B,4,4,2,1.0,0.9757763057340642,1906160139776.0,11968465195008.0,309329447000064.0,355.0,190.0,0.4615142237586686
MATH-500,113,Qwen3-32B,4,4,2,1.0,0.9793690179161424,4662485161984.0,15139238063616.0,742486923333120.0,476.0,237.0,0.5412043672676796
MATH-500,113,Qwen3-32B,2,4,2,1.0,0.9643923529558766,4333200763904.0,10446717303296.0,686426036472320.0,409.0,226.0,0.5340592917662601
MATH-500,113,Qwen3-32B,2,4,2,1.0,0.9457921276714716,4070907702272.0,9964674725888.0,645026276280320.0,310.0,150.0,0.5283976565378655
MATH-500,113,Qwen3-32B,2,4,2,1.0,0.9850432576484948,1838994567680.0,7344880273920.0,294228032832000.0,429.0,214.0,0.4569588995636585
MATH-500,113,Qwen3-32B,1,4,2,1.0,0.9720713735512736,3480320622592.0,7617852722688.0,550547869847040.0,323.0,178.0,0.5139834025571897
MATH-500,113,Qwen3-32B,1,4,2,1.0,0.9850432576484948,1838400193024.0,5549563138048.0,292339993249792.0,429.0,214.0,0.4563729990686204
MATH-500,113,Qwen3-32B,1,4,2,1.0,0.9643923529558766,1903951416832.0,5618433170944.0,302634854196736.0,409.0,226.0,0.4595228854013237
MATH-500,114,Qwen3-32B,16,4,2,0.0,0.9929614809736724,2567471019520.0,25858957517824.0,426384436562944.0,6493.0,145.0,0.490723181157618
MATH-500,114,Qwen3-32B,16,4,2,0.0,0.9929614809736724,2567471019520.0,25858957517824.0,426384436562944.0,6493.0,145.0,0.490723181157618
MATH-500,114,Qwen3-32B,16,4,2,0.0,0.9929614809736724,2567471019520.0,25858957517824.0,426384436562944.0,6493.0,145.0,0.490723181157618
MATH-500,114,Qwen3-32B,8,4,2,0.0,0.990795349444558,2563731568128.0,15300864398336.0,415242989026304.0,3108.0,174.0,0.4883134046424435
MATH-500,114,Qwen3-32B,8,4,2,0.0,0.990437936610914,2234568686080.0,12200346869248.0,360793061897728.0,3405.0,176.0,0.4755207915296672
MATH-500,114,Qwen3-32B,8,4,2,0.0,0.990437936610914,2235349486080.0,13784899960832.0,362499419789312.0,3159.0,176.0,0.4759502158492797
MATH-500,114,Qwen3-32B,4,4,2,0.0,0.990795349444558,2102349263360.0,8367870532608.0,336334355616768.0,1637.0,174.0,0.4691318447789621
MATH-500,114,Qwen3-32B,4,4,2,0.0,0.9866423007604156,2561225336320.0,8712912798208.0,408264065264128.0,1697.0,141.0,0.4867707767358246
MATH-500,114,Qwen3-32B,4,4,2,0.0,0.9929614809736724,1642768440832.0,6507533238784.0,262779410008576.0,1648.0,145.0,0.4466708653671374
MATH-500,114,Qwen3-32B,2,4,2,0.0,0.990795349444558,1314399396352.0,4212444083200.0,209258749914112.0,817.0,174.0,0.425943434220809
MATH-500,114,Qwen3-32B,2,4,2,0.0,0.990437936610914,2036006422016.0,5935116194304.0,323552118028800.0,907.0,176.0,0.4656055254184521
MATH-500,114,Qwen3-32B,2,4,2,0.0,0.98720451864596,396522502656.0,2972481689600.0,64829992103936.0,877.0,187.0,0.3192950364876646
MATH-500,114,Qwen3-32B,1,4,2,0.0,0.971610012619346,2100795044352.0,4064271755264.0,331788298674176.0,418.0,200.0,0.4678932905347802
MATH-500,114,Qwen3-32B,1,4,2,0.0,0.9785867828250092,2035236742656.0,3995340454400.0,321492272308736.0,549.0,267.0,0.4650242576752064
MATH-500,114,Qwen3-32B,1,4,2,0.0,0.9676648745424185,396364397056.0,2272795417600.0,64105641358336.0,515.0,260.0,0.3182724261512734
MATH-500,115,Qwen3-32B,16,4,2,1.0,0.238829764629376,10606114735104.0,100824854441984.0,1755378753118208.0,1759.0,516.0,0.6195144279374962
MATH-500,115,Qwen3-32B,16,4,2,1.0,0.238829764629376,10606114735104.0,100824854441984.0,1755378753118208.0,2016.0,516.0,0.6195144279374962
MATH-500,115,Qwen3-32B,16,4,2,1.0,0.5624023586124446,10606114735104.0,100824854441984.0,1755378753118208.0,6313.0,732.0,0.6195144279374962
MATH-500,115,Qwen3-32B,8,4,2,1.0,0.5624023586124446,10584536155136.0,52708049393664.0,1703895689594880.0,5162.0,732.0,0.6168052278123575
MATH-500,115,Qwen3-32B,8,4,2,1.0,0.6744990687490406,6319085201408.0,45788683376640.0,1031565974796288.0,796.0,405.0,0.5711317331473801
MATH-500,115,Qwen3-32B,8,4,2,1.0,0.238829764629376,7895712405504.0,50412804987392.0,1282143940246016.0,1032.0,516.0,0.5909228495725167
MATH-500,115,Qwen3-32B,4,4,2,1.0,0.3122045394945403,10576279409664.0,33126997835264.0,1683026585742848.0,854.0,427.0,0.6156836388617719
MATH-500,115,Qwen3-32B,4,4,2,1.0,0.5624023586124446,6241113286656.0,25859535889408.0,999473208607744.0,1464.0,732.0,0.568255297552544
MATH-500,115,Qwen3-32B,4,4,2,0.0,0.1503562715720031,7951040816128.0,28248104320000.0,1268610471635968.0,1740.0,490.0,0.5899570784739369
MATH-500,115,Qwen3-32B,2,4,2,1.0,0.391020339542474,4934076755456.0,16052830923776.0,785768804774912.0,1832.0,432.0,0.5463608777963523
MATH-500,115,Qwen3-32B,2,4,2,0.0,0.1796945315170697,6893795536896.0,18834243529216.0,1094266347284992.0,1793.0,417.0,0.5765020109610581
MATH-500,115,Qwen3-32B,2,4,2,0.0,0.1503562715720031,6893641105408.0,18633304310784.0,1094041316754432.0,1711.0,490.0,0.5764832928198041
MATH-500,115,Qwen3-32B,1,4,2,0.0,0.0784485468649862,6103151050752.0,10804182825472.0,962895746742784.0,727.0,356.0,0.5648620709706745
MATH-500,115,Qwen3-32B,1,4,2,0.0,0.1503562715720031,6890025259008.0,11632869712384.0,1086476810117632.0,984.0,490.0,0.5758518234271551
MATH-500,115,Qwen3-32B,1,4,2,0.0,0.1125109845170317,4201694225408.0,8802871878656.0,664267171042304.0,756.0,378.0,0.5310728130291124
MATH-500,116,Qwen3-32B,16,4,2,1.0,0.98268903056177,2575938865664.0,48410436807168.0,450256899850752.0,477.0,250.0,0.495681247485397
MATH-500,116,Qwen3-32B,16,4,2,1.0,0.9903749877174426,2575938865664.0,48410436807168.0,450256899850752.0,398.0,199.0,0.495681247485397
MATH-500,116,Qwen3-32B,16,4,2,1.0,0.988169003666728,2575938865664.0,48410436807168.0,450256899850752.0,382.0,195.0,0.495681247485397
MATH-500,116,Qwen3-32B,8,4,2,1.0,0.9834058883400376,2505429200384.0,30889141224960.0,421736096484864.0,486.0,247.0,0.4897255400841095
MATH-500,116,Qwen3-32B,8,4,2,1.0,0.9883678069449638,2307991038464.0,28118664640512.0,388165266640896.0,402.0,198.0,0.4821762082521398
MATH-500,116,Qwen3-32B,8,4,2,1.0,0.9932248059336078,2373603137024.0,28325261124096.0,398607350499840.0,401.0,197.0,0.4845921869361121
MATH-500,116,Qwen3-32B,4,4,2,1.0,0.98268903056177,2306065050112.0,21190238313472.0,380936386130944.0,477.0,250.0,0.4804652880790618
MATH-500,116,Qwen3-32B,4,4,2,1.0,0.9883678069449638,2305416792576.0,19313471654912.0,378958491296768.0,402.0,198.0,0.4799915041599483
MATH-500,116,Qwen3-32B,4,4,2,1.0,0.9903749877174426,2305912302080.0,20502995527680.0,380225314652160.0,398.0,199.0,0.4802952421991189
MATH-500,116,Qwen3-32B,2,4,2,1.0,0.9853706299149496,2304194107904.0,14749529952768.0,374203810785792.0,482.0,241.0,0.4788423767306092
MATH-500,116,Qwen3-32B,2,4,2,1.0,0.9853706299149496,3159456974848.0,16003405787136.0,508878693863424.0,482.0,241.0,0.5068203553965145
MATH-500,116,Qwen3-32B,2,4,2,1.0,0.9903749877174426,3228241475072.0,17127242641408.0,520732912752640.0,398.0,199.0,0.5089161482695319
MATH-500,116,Qwen3-32B,1,4,2,1.0,0.9900506070627988,658542885376.0,9893309001216.0,112625999119872.0,516.0,258.0,0.369561466858257
MATH-500,116,Qwen3-32B,1,4,2,1.0,0.988169003666728,461905729024.0,9686841861120.0,81744135588864.0,382.0,195.0,0.3403940088697472
MATH-500,116,Qwen3-32B,1,4,2,1.0,0.9900506070627988,658542885376.0,9893309001216.0,112625999119872.0,516.0,258.0,0.369561466858257
MATH-500,117,Qwen3-32B,16,4,2,1.0,0.9719952831505446,6461713984000.0,80902229929984.0,1088929611433984.0,2405.0,1212.0,0.5760570586061395
MATH-500,117,Qwen3-32B,16,4,2,1.0,0.9432511697706296,6461713984000.0,80902229929984.0,1088929611433984.0,1380.0,688.0,0.5760570586061395
MATH-500,117,Qwen3-32B,16,4,2,1.0,0.944262260802154,6461713984000.0,80902229929984.0,1088929611433984.0,1994.0,997.0,0.5760570586061395
MATH-500,117,Qwen3-32B,8,4,2,1.0,0.944262260802154,6442174585344.0,40488652865024.0,1045467888178688.0,1994.0,997.0,0.5723500693306702
MATH-500,117,Qwen3-32B,8,4,2,1.0,0.9432511697706296,6445325318656.0,45592308034048.0,1051063057744384.0,1380.0,688.0,0.5728358527221241
MATH-500,117,Qwen3-32B,8,4,2,1.0,0.8568460933087603,5460617831936.0,42763206528000.0,894619588310016.0,1882.0,936.0,0.5581684359892692
MATH-500,117,Qwen3-32B,4,4,2,1.0,0.931331523867828,5121655814656.0,19901544048640.0,818879851134976.0,2432.0,1210.0,0.550117385243097
MATH-500,117,Qwen3-32B,4,4,2,1.0,0.8568460933087603,5123436481024.0,22866747269632.0,822122838309376.0,1882.0,936.0,0.5504771065475764
MATH-500,117,Qwen3-32B,4,4,2,1.0,0.9727973623390624,5319888363008.0,22591412365824.0,852493996995072.0,1555.0,770.0,0.553778696901305
MATH-500,117,Qwen3-32B,2,4,2,1.0,0.9432511697706296,5118825343488.0,13160170896896.0,811696924481024.0,1380.0,688.0,0.5493155361456917
MATH-500,117,Qwen3-32B,2,4,2,1.0,0.9719952831505446,6430472059392.0,14954556328448.0,1018108197593600.0,2405.0,1212.0,0.5699365776804175
MATH-500,117,Qwen3-32B,2,4,2,1.0,0.9727973623390624,4396484437504.0,10470749608960.0,696322321859584.0,1555.0,770.0,0.5353620569114381
MATH-500,117,Qwen3-32B,1,4,2,1.0,0.8568460933087603,4526354755072.0,7548086989312.0,713659428780544.0,1882.0,936.0,0.5376003382844726
MATH-500,117,Qwen3-32B,1,4,2,1.0,0.916131305630588,3149569864192.0,6100005489664.0,497432904303616.0,2109.0,1053.0,0.5047499200963388
MATH-500,117,Qwen3-32B,1,4,2,1.0,0.944262260802154,4001851641344.0,6996318896640.0,631285174946304.0,1994.0,997.0,0.52643785852302
MATH-500,118,Qwen3-32B,16,4,2,1.0,0.9992733795393328,9203727934464.0,61666620728832.0,1497448178505216.0,356.0,185.0,0.6050505670840085
MATH-500,118,Qwen3-32B,16,4,2,1.0,0.998512104401056,9203727934464.0,61666620728832.0,1497448178505216.0,380.0,189.0,0.6050505670840085
MATH-500,118,Qwen3-32B,16,4,2,1.0,0.9970618538787488,9203727934464.0,61666620728832.0,1497448178505216.0,432.0,216.0,0.6050505670840085
MATH-500,118,Qwen3-32B,8,4,2,1.0,0.998512104401056,9193045980160.0,35310723338240.0,1469425896243200.0,380.0,189.0,0.6033312857009739
MATH-500,118,Qwen3-32B,8,4,2,1.0,0.9983888804076784,9193432695808.0,36068668115456.0,1470244168661504.0,362.0,181.0,0.6033819531442375
MATH-500,118,Qwen3-32B,8,4,2,1.0,0.9983888804076784,9193242498048.0,35724022957056.0,1469869852652544.0,362.0,181.0,0.6033587789903377
MATH-500,118,Qwen3-32B,4,4,2,1.0,0.9946363757824878,3022158367232.0,16077629752832.0,487534335041024.0,381.0,191.0,0.5029205780449879
MATH-500,118,Qwen3-32B,4,4,2,1.0,0.998512104401056,3022477130240.0,16697786811392.0,488204219128832.0,380.0,189.0,0.5030455452108504
MATH-500,118,Qwen3-32B,4,4,2,1.0,0.995701726447794,3022158367232.0,16077629752832.0,487534335041024.0,433.0,217.0,0.5029205780449879
MATH-500,118,Qwen3-32B,2,4,2,1.0,0.994023183895684,2429429820928.0,8747935511040.0,387738987575808.0,410.0,200.0,0.4820762046666649
MATH-500,118,Qwen3-32B,2,4,2,1.0,0.994496799475121,3019781454336.0,10057144622080.0,481143051498496.0,352.0,172.0,0.5017195728616263
MATH-500,118,Qwen3-32B,2,4,2,1.0,0.99670233939985,3019708783104.0,9919316058112.0,480993886222336.0,378.0,184.0,0.5016913526343004
MATH-500,118,Qwen3-32B,1,4,2,1.0,0.99670233939985,3018397280768.0,6667909245440.0,477537885045248.0,378.0,184.0,0.5010350579190328
MATH-500,118,Qwen3-32B,1,4,2,1.0,0.9957869954159464,3411741585920.0,7081449397760.0,539313136801280.0,422.0,212.0,0.5121069539135994
MATH-500,118,Qwen3-32B,1,4,2,1.0,0.9895844243241686,8200993083392.0,12481649354752.0,1291836570363904.0,473.0,258.0,0.5916082874411739
MATH-500,119,Qwen3-32B,16,4,2,0.0,0.9557556216234304,8999032607232.0,39308663743488.0,1443157750471680.0,10211.0,415.0,0.6016895908258152
MATH-500,119,Qwen3-32B,16,4,2,0.0,0.9557556216234304,8999032607232.0,39308663743488.0,1443157750471680.0,10211.0,415.0,0.6016895908258152
MATH-500,119,Qwen3-32B,16,4,2,0.0,0.9557556216234304,8999032607232.0,39308663743488.0,1443157750471680.0,10211.0,415.0,0.6016895908258152
MATH-500,119,Qwen3-32B,8,4,2,0.0,0.947430277212924,8995743064576.0,28548744988160.0,1431884663062016.0,4844.0,390.0,0.6009758664980471
MATH-500,119,Qwen3-32B,8,4,2,0.0,0.9557556216234304,5252694103040.0,16576225008128.0,835996505082368.0,5473.0,415.0,0.5520001604174376
MATH-500,119,Qwen3-32B,8,4,2,0.0,0.9557556216234304,5911371259392.0,17839137437184.0,940013053902336.0,4776.0,415.0,0.5626731012853944
MATH-500,119,Qwen3-32B,4,4,2,0.0,0.93404763575928,6696933363200.0,14493033224704.0,1059214637883904.0,2608.0,291.0,0.5735389801022095
MATH-500,119,Qwen3-32B,4,4,2,0.0,0.9557556216234304,3740887903744.0,10386072844288.0,593964585828352.0,2987.0,415.0,0.5208917561085794
MATH-500,119,Qwen3-32B,4,4,2,0.0,0.9200976516726178,5910660591104.0,14389640971264.0,936452693183488.0,1938.0,312.0,0.562327732139328
MATH-500,119,Qwen3-32B,2,4,2,0.0,0.9200976516726178,3218428211200.0,7224360562176.0,509299161509376.0,1298.0,312.0,0.5068955243695467
MATH-500,119,Qwen3-32B,2,4,2,0.0,0.9557556216234304,1052068426240.0,4414548914176.0,168537223407616.0,1469.0,415.0,0.4062470369577851
MATH-500,119,Qwen3-32B,2,4,2,0.0,0.9055699956423148,1511093888512.0,5309682345472.0,241040328953344.0,1294.0,327.0,0.4388118995553808
MATH-500,119,Qwen3-32B,1,4,2,0.0,0.9557556216234304,1051824738816.0,3495488135168.0,167580147390464.0,818.0,415.0,0.4057287308750582
MATH-500,119,Qwen3-32B,1,4,2,0.0,0.9055699956423148,1051824738816.0,3495488135168.0,167580147390464.0,656.0,327.0,0.4057287308750582
MATH-500,119,Qwen3-32B,1,4,2,0.0,0.9557556216234304,1051824738816.0,3495488135168.0,167580147390464.0,818.0,415.0,0.4057287308750582
MATH-500,12,Qwen3-32B,16,4,2,1.0,0.981163768313743,3488597388800.0,36381844222464.0,580603036875264.0,410.0,199.0,0.5188210084805679
MATH-500,12,Qwen3-32B,16,4,2,1.0,0.9408534790011625,3488597388800.0,36381844222464.0,580603036875264.0,363.0,181.0,0.5188210084805679
MATH-500,12,Qwen3-32B,16,4,2,1.0,0.9408534790011625,3488597388800.0,36381844222464.0,580603036875264.0,363.0,181.0,0.5188210084805679
MATH-500,12,Qwen3-32B,8,4,2,1.0,0.9408534790011625,3153691058688.0,17683081476608.0,509658886631936.0,363.0,181.0,0.5069597848753148
MATH-500,12,Qwen3-32B,8,4,2,1.0,0.969371455910914,2827216688640.0,20162416275968.0,461208219703808.0,334.0,161.0,0.4978683894117378
MATH-500,12,Qwen3-32B,8,4,2,1.0,0.9666835302113436,3482748210688.0,20576884524544.0,563885605391872.0,400.0,197.0,0.5161620068058702
MATH-500,12,Qwen3-32B,4,4,2,1.0,0.9261324574936738,2823150872064.0,9780466611200.0,450192002653184.0,401.0,201.0,0.4956681286124239
MATH-500,12,Qwen3-32B,4,4,2,1.0,0.9408534790011625,2429331365376.0,8265216966656.0,387240909965312.0,363.0,181.0,0.4819592180184197
MATH-500,12,Qwen3-32B,4,4,2,1.0,0.9644327103445413,3152497193472.0,13362770299904.0,505152332481536.0,383.0,190.0,0.5061514490168708
MATH-500,12,Qwen3-32B,2,4,2,1.0,0.9660948925899554,1183269116416.0,4968098828800.0,189558080989696.0,394.0,196.0,0.416944506342482
MATH-500,12,Qwen3-32B,2,4,2,1.0,0.9819226714672008,1445473487360.0,5243574422016.0,230737438450176.0,313.0,160.0,0.4348361380485585
MATH-500,12,Qwen3-32B,2,4,2,1.0,0.9261324574936738,2822892930560.0,8343542808576.0,448714839975936.0,401.0,201.0,0.4953690098284589
MATH-500,12,Qwen3-32B,1,4,2,1.0,0.9666835302113436,855184494080.0,3491961048576.0,136900742125056.0,400.0,197.0,0.3873255545699701
MATH-500,12,Qwen3-32B,1,4,2,1.0,0.9666835302113436,855184494080.0,3491961048576.0,136900742125056.0,400.0,197.0,0.3873255545699701
MATH-500,12,Qwen3-32B,1,4,2,1.0,0.9465544469663616,3477364518400.0,6247896956416.0,548716761826816.0,441.0,217.0,0.5136801937809793
MATH-500,120,Qwen3-32B,16,4,2,1.0,0.9932250273355526,5720859224064.0,43585565129728.0,936039604083712.0,273.0,131.0,0.5622875758699836
MATH-500,120,Qwen3-32B,16,4,2,1.0,0.9973380038764614,5720859224064.0,43585565129728.0,936039604083712.0,250.0,135.0,0.5622875758699836
MATH-500,120,Qwen3-32B,16,4,2,1.0,0.9963589292310272,5720859224064.0,43585565129728.0,936039604083712.0,269.0,112.0,0.5622875758699836
MATH-500,120,Qwen3-32B,8,4,2,1.0,0.9966365810324216,5648020868096.0,23487984948224.0,904579240371200.0,257.0,149.0,0.5591760613718756
MATH-500,120,Qwen3-32B,8,4,2,1.0,0.9987818641318934,3155405308416.0,23970202979840.0,516213431092736.0,260.0,125.0,0.5081227984090717
MATH-500,120,Qwen3-32B,8,4,2,1.0,0.998467442033938,3155925307904.0,25003700502528.0,517328048535552.0,238.0,119.0,0.508319101775947
MATH-500,120,Qwen3-32B,4,4,2,1.0,0.9987818641318934,2364913299968.0,12681485667840.0,381607960462848.0,260.0,125.0,0.4806255973914753
MATH-500,120,Qwen3-32B,4,4,2,1.0,0.9966365810324216,5711443769344.0,16814104444416.0,907799332462080.0,257.0,149.0,0.5594994684242863
MATH-500,120,Qwen3-32B,4,4,2,1.0,0.9947736777841384,2299105703424.0,11992998642176.0,370653488376320.0,253.0,126.0,0.4779747605142303
MATH-500,120,Qwen3-32B,2,4,2,1.0,0.997940527398724,1576741032448.0,7381802804224.0,253353403866112.0,235.0,106.0,0.4433462286742945
MATH-500,120,Qwen3-32B,2,4,2,1.0,0.9987818641318934,3150063522304.0,9172689154048.0,500582598633472.0,260.0,125.0,0.505324383304048
MATH-500,120,Qwen3-32B,2,4,2,1.0,0.997940527398724,1576799547904.0,7519508832256.0,253500238305280.0,235.0,106.0,0.4433989607692348
MATH-500,120,Qwen3-32B,1,4,2,1.0,0.9966365810324216,986252314112.0,5042022882816.0,158897383884288.0,257.0,149.0,0.4008865974153824
MATH-500,120,Qwen3-32B,1,4,2,1.0,0.998467442033938,2362800488960.0,6488055309312.0,375084931587072.0,238.0,119.0,0.4790564271596386
MATH-500,120,Qwen3-32B,1,4,2,1.0,0.9976392412396722,2100591923712.0,6212543409152.0,333904883508224.0,244.0,116.0,0.468472042782046
MATH-500,121,Qwen3-32B,16,4,2,1.0,0.9717528404540104,3501070933504.0,56578089050112.0,602745154676736.0,547.0,281.0,0.5222273403195282
MATH-500,121,Qwen3-32B,16,4,2,1.0,0.9446478240584638,3501070933504.0,56578089050112.0,602745154676736.0,480.0,260.0,0.5222273403195282
MATH-500,121,Qwen3-32B,16,4,2,1.0,0.9474040991961116,3501070933504.0,56578089050112.0,602745154676736.0,556.0,293.0,0.5222273403195282
MATH-500,121,Qwen3-32B,8,4,2,1.0,0.9717528404540104,3357399541248.0,29279070349312.0,553033398784000.0,547.0,281.0,0.5143933657752209
MATH-500,121,Qwen3-32B,8,4,2,1.0,0.9779513732088282,3357445182976.0,29348065187328.0,553109513731584.0,547.0,271.0,0.5144058910819023
MATH-500,121,Qwen3-32B,8,4,2,1.0,0.9525676207415916,3488483085824.0,29348047033856.0,573551408422400.0,443.0,252.0,0.5177088656848573
MATH-500,121,Qwen3-32B,4,4,2,1.0,0.9648027190109212,3482375151104.0,16043334877184.0,559293858449408.0,559.0,287.0,0.5154178561536545
MATH-500,121,Qwen3-32B,4,4,2,1.0,0.9474040991961116,3285277383168.0,15146883049984.0,527650154824192.0,556.0,293.0,0.510117164660402
MATH-500,121,Qwen3-32B,4,4,2,1.0,0.9821641131965616,3482293566976.0,15905429160960.0,559143225609216.0,446.0,214.0,0.5153933408224554
MATH-500,121,Qwen3-32B,2,4,2,1.0,0.9474040991961116,3282366122496.0,8735861407744.0,520784976517120.0,556.0,293.0,0.5089252473706034
MATH-500,121,Qwen3-32B,2,4,2,1.0,0.974552075808328,3348093883904.0,9080658601472.0,531383304490496.0,480.0,262.0,0.5107588131480719
MATH-500,121,Qwen3-32B,2,4,2,1.0,0.9779513732088282,3348010726912.0,8942739270144.0,531232412668416.0,547.0,271.0,0.5107329656134035
MATH-500,121,Qwen3-32B,1,4,2,1.0,0.9821641131965616,3477539479040.0,5633847382016.0,548130006112256.0,446.0,214.0,0.5135828202170858
MATH-500,121,Qwen3-32B,1,4,2,1.0,0.973465411285482,3018603842048.0,5151090011648.0,476053289371136.0,593.0,295.0,0.5007516734958553
MATH-500,121,Qwen3-32B,1,4,2,1.0,0.9525676207415916,2756360673792.0,4875278579200.0,434867543690752.0,443.0,252.0,0.492516132151423
MATH-500,122,Qwen3-32B,16,4,2,0.0,0.7472763817086346,6205239607808.0,91641005714432.0,1059658384532480.0,27436.0,966.0,0.5735771007100422
MATH-500,122,Qwen3-32B,16,4,2,0.0,0.7472763817086346,6205239607808.0,91641005714432.0,1059658384532480.0,27436.0,966.0,0.5735771007100422
MATH-500,122,Qwen3-32B,16,4,2,0.0,0.7472763817086346,6205239607808.0,91641005714432.0,1059658384532480.0,27436.0,966.0,0.5735771007100422
MATH-500,122,Qwen3-32B,8,4,2,0.0,0.7472763817086346,5665800311296.0,47812767490560.0,931677616052736.0,13074.0,966.0,0.5618624634511445
MATH-500,122,Qwen3-32B,8,4,2,0.0,0.625319829149933,5600063403520.0,46944353441280.0,920554244390400.0,13530.0,834.0,0.560769322975641
MATH-500,122,Qwen3-32B,8,4,2,0.0,0.6841772373187508,5992378670592.0,44833343913472.0,979644416525824.0,12624.0,917.0,0.5664315327045555
MATH-500,122,Qwen3-32B,4,4,2,0.0,0.6841772373187508,5134387372544.0,26863505460224.0,827827935577088.0,6500.0,917.0,0.5511065017856278
MATH-500,122,Qwen3-32B,4,4,2,0.0,0.4900873925322341,5592095589888.0,24866439510016.0,897233351532544.0,6048.0,931.0,0.5584339539129679
MATH-500,122,Qwen3-32B,4,4,2,0.0,0.517737545510413,5462195305984.0,26831245131264.0,878933712864768.0,7008.0,903.0,0.5565585115346481
MATH-500,122,Qwen3-32B,2,4,2,0.0,0.4965485212079137,4337608482304.0,14278556648960.0,690945479888384.0,3004.0,901.0,0.5346565540221476
MATH-500,122,Qwen3-32B,2,4,2,0.0,0.517737545510413,4665328073216.0,14510173634560.0,742301353056256.0,3007.0,903.0,0.5411816176792449
MATH-500,122,Qwen3-32B,2,4,2,0.0,0.517737545510413,4665328073216.0,14510173634560.0,742301353056256.0,3007.0,903.0,0.5411816176792449
MATH-500,122,Qwen3-32B,1,4,2,0.0,0.6841772373187508,5062897366528.0,10521637882368.0,800333627060736.0,1820.0,917.0,0.5480324141348897
MATH-500,122,Qwen3-32B,1,4,2,0.0,0.5886190354491841,2306508053504.0,7135981547520.0,366951237894144.0,1715.0,863.0,0.4770611198714771
MATH-500,122,Qwen3-32B,1,4,2,0.0,0.4181253349979292,4138936351232.0,8737554015232.0,654411624807424.0,1880.0,940.0,0.5297123729459082
MATH-500,123,Qwen3-32B,16,4,2,0.0,0.9885873759028776,6708687785472.0,46577023277568.0,1093132317811200.0,8484.0,219.0,0.5764076426691378
MATH-500,123,Qwen3-32B,16,4,2,0.0,0.9885873759028776,6708687785472.0,46577023277568.0,1093132317811200.0,8484.0,219.0,0.5764076426691378
MATH-500,123,Qwen3-32B,16,4,2,0.0,0.9885873759028776,6708687785472.0,46577023277568.0,1093132317811200.0,8484.0,219.0,0.5764076426691378
MATH-500,123,Qwen3-32B,8,4,2,0.0,0.9885873759028776,2500762548736.0,24041145653248.0,414160103256064.0,4137.0,219.0,0.4880757496732988
