序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
67518,question_111_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9220513940418233,272,272,644748289823232.0,3560044793344.0
67519,question_111_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.935347463224309,258,258,700893402361856.0,3929102554112.0
67520,question_111_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9818430471799672,236,236,639192995008000.0,3543616889856.0
67521,question_111_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.359313717356514,256,256,654208328264192.0,3567908600320.0
67522,question_111_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9708009536011442,273,273,641061760855040.0,3593989663232.0
67523,question_111_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9457157897328708,267,267,635921238304256.0,3555340408832.0
67524,question_111_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9799312453383783,236,236,639888533424640.0,3554139150336.0
67525,question_111_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9799312453383783,236,236,631128245846528.0,3562012421120.0
67526,question_111_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.979844442209904,240,240,626323712539648.0,3537003068928.0
67527,question_111_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.359313717356514,256,256,626324490819072.0,3559564057600.0
67528,question_111_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.4983237821075006,277,277,602773554286592.0,3390716836352.0
67529,question_111_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9708009536011442,273,273,587574403504128.0,3305846052864.0
67530,question_111_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.986909270433485,232,232,610749274185216.0,3464714231296.0
67531,question_111_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9708009536011442,273,273,597866652515840.0,3421587282944.0
67532,question_111_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.986789193301224,238,238,614938809383424.0,3538407981568.0
67533,question_111_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.5254167322604051,256,256,597450304602112.0,3437215100928.0
67534,question_111_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.991756420490586,232,232,602787758148096.0,3507941377024.0
67535,question_111_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9591016640522463,264,264,630035916966912.0,3671089196032.0
67536,question_111_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9758329845957172,224,224,623092703880192.0,3637065610240.0
67537,question_111_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9756524231169607,228,228,566254233262080.0,3296414101504.0
67538,question_111_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9830329048254819,247,247,588711573264384.0,3449250692608.0
67539,question_111_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.986789193301224,238,238,588001391496192.0,3453992323072.0
67540,question_111_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9721776918264151,261,261,550214342747136.0,3256271669248.0
67541,question_111_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9331632170474937,264,264,565098333316096.0,3352389844992.0
67542,question_111_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9727035898560183,247,247,546492324236288.0,3224045895680.0
67543,question_111_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.975128133760985,224,224,560435158323712.0,3337460357120.0
67544,question_111_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9331632170474937,264,264,597291034803712.0,3579765342720.0
67545,question_111_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9094815939542142,249,249,551717434398208.0,3288593373696.0
67546,question_111_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.359313717356514,256,256,578055771040256.0,3506706260480.0
67547,question_111_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9758329845957172,224,224,555896840011264.0,3361043713536.0
67548,question_111_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9833263782268523,238,238,482539379675648.0,2899330429440.0
67549,question_111_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9708009536011442,273,273,403171122185216.0,2427056241664.0
67550,question_111_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.979844442209904,240,240,464734551208960.0,2829832749568.0
67551,question_111_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9921234274298811,270,270,529039074171904.0,3222320538624.0
67552,question_111_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.8778092902731528,239,239,514697583170560.0,3167367567872.0
67553,question_111_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9668408127652818,242,242,470231460307456.0,2904676915200.0
67554,question_111_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9758329845957172,224,224,389622990718464.0,2373939868672.0
67555,question_111_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.979844442209904,240,240,331070370447360.0,2054043128320.0
67556,question_111_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9727035898560183,247,247,475134363338752.0,2964630681600.0
67557,question_111_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9748645550166387,248,248,478070648168960.0,2981297970176.0
67558,question_111_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9560697154082916,278,278,364497323615232.0,2293541068800.0
67559,question_111_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9698337120511391,224,224,296399274889216.0,1860200699392.0
67560,question_111_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.6151520757887232,275,275,363839383247872.0,2278312110080.0
67561,question_112_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9909134472307898,231,231,691121798168576.0,3522152296448.0
67562,question_112_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9904679120085402,240,240,699132719752704.0,3628918832128.0
67563,question_112_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9914817246408454,262,262,648106467407360.0,3341799437312.0
67564,question_112_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9927020081588089,245,245,702637484014080.0,3648231644160.0
67565,question_112_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9894663921809884,230,230,688206280729600.0,3610279297536.0
67566,question_112_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9934175100149294,246,246,658275794888192.0,3404594152448.0
67567,question_112_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9935074041706191,235,235,682427674403840.0,3533829799936.0
67568,question_112_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9909134472307898,231,231,656287213875712.0,3418035012608.0
67569,question_112_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9909255167161344,281,281,686414621272064.0,3615575628800.0
67570,question_112_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.988082956884816,228,228,689522104071168.0,3689394085888.0
67571,question_112_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9927520559254827,250,250,687307603403776.0,3688934424576.0
67572,question_112_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9940313089225916,245,245,687397389743616.0,3629127160320.0
67573,question_112_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9924804884077058,233,233,674195035171840.0,3621930713600.0
67574,question_112_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9927520559254827,250,250,680646978348544.0,3671170893312.0
67575,question_112_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.988082956884816,228,228,675752121202176.0,3612002580480.0
67576,question_112_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9909134472307898,231,231,681742466865664.0,3698425499648.0
67577,question_112_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9927020081588089,245,245,665639981338112.0,3611332383232.0
67578,question_112_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9906657448410917,234,234,657755142502400.0,3587374031360.0
67579,question_112_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9927150754850301,234,234,650338368607232.0,3576673591808.0
67580,question_112_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9863356346522271,284,284,615932861311488.0,3368695406080.0
67581,question_112_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9935074041706191,235,235,620256320105472.0,3368286363136.0
67582,question_112_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9806848427915642,239,239,605072872084480.0,3306373970432.0
67583,question_112_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9916371579814712,237,237,654561249085952.0,3644422286336.0
67584,question_112_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9928973331128218,245,245,643488642168320.0,3570302263808.0
67585,question_112_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9920030830406922,279,279,602775891920896.0,3361475549184.0
67586,question_112_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9820504910168196,251,251,635666200493056.0,3562893734400.0
67587,question_112_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9927020081588089,245,245,617726866419200.0,3390202648576.0
67588,question_112_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9933509397487649,246,246,602727103815168.0,3372759670272.0
67589,question_112_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9926333341013934,233,233,592509607463424.0,3344358923776.0
67590,question_112_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9934175100149294,246,246,638288201376256.0,3582414987776.0
67591,question_112_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9906683548287887,260,260,593940271524352.0,3364808359424.0
67592,question_112_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9894663921809884,230,230,585260285367296.0,3294754063360.0
67593,question_112_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9880828726629645,220,220,606858215206912.0,3449144449536.0
67594,question_112_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9928973331128218,245,245,611154050732032.0,3539079295488.0
67595,question_112_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9809918000400052,249,249,517407993784832.0,2938051601408.0
67596,question_112_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9928973331128218,245,245,582744194641408.0,3330811338240.0
67597,question_112_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9924804884077058,233,233,583860877602816.0,3403071328768.0
67598,question_112_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9820504910168196,251,251,571813577697280.0,3325220113920.0
67599,question_112_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9894663921809884,230,230,578409464011264.0,3350966615552.0
67600,question_112_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9924745040042452,236,236,567450363021824.0,3312032052224.0
67601,question_112_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9934239925208809,247,247,573015781445120.0,3337261155328.0
67602,question_112_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9927020081588089,245,245,570741932551168.0,3337758405632.0
67603,question_112_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9924804884077058,233,233,578606854749184.0,3439999963136.0
67604,question_112_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9926333341013934,233,233,540117884292096.0,3204395109376.0
67605,question_112_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9914817246408454,262,262,411098774422528.0,2396874973184.0
67606,question_112_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9914817246408454,262,262,530890328711168.0,3191968948736.0
67607,question_112_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9906683548287887,260,260,558583359229952.0,3329843994112.0
67608,question_112_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9914817246408454,262,262,540649376683008.0,3249424955904.0
67609,question_112_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9927020081588089,245,245,533653112278528.0,3242828261888.0
67610,question_112_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9934239925208809,247,247,500926531132416.0,3033361823232.0
67611,question_112_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9926618536790577,236,236,473294317347840.0,2868408835072.0
67612,question_112_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9914249796637015,251,251,540309232050688.0,3316145126912.0
67613,question_112_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9820504910168196,251,251,532326498759168.0,3279164695552.0
67614,question_112_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9911884245406147,233,233,492457602983424.0,3028992699904.0
67615,question_112_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9927020081588089,245,245,399069455872000.0,2454866676224.0
67616,question_112_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9894663921809884,230,230,310729430953984.0,1913269342208.0
67617,question_112_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9909134472307898,231,231,423497261885952.0,2627462235136.0
67618,question_112_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9927150754850301,234,234,308792310961152.0,1939138480128.0
67619,question_112_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9920215594007091,248,248,330014822426624.0,2061259655680.0
67620,question_112_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9927020081588089,245,245,326148733320704.0,2036995369984.0
67621,question_113_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9806140880802262,156,156,317805575116288.0,1534890349056.0
67622,question_113_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9774238711596083,156,156,312271827478528.0,1502136863232.0
67623,question_113_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9806140880802262,156,156,407029021606400.0,2102127087616.0
67624,question_113_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9785690648826904,141,141,309844854097408.0,1513292127744.0
67625,question_113_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9801450303685251,159,159,402270852095488.0,2098094907392.0
67626,question_113_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9805686080169769,165,165,309909422613504.0,1514537213440.0
67627,question_113_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9818888516998018,161,161,317798449484800.0,1584228096000.0
67628,question_113_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9801450303685251,159,159,304841911414784.0,1509886221824.0
67629,question_113_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9774238711596083,156,156,306618697601024.0,1512169750016.0
67630,question_113_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9768425226951659,167,167,393545512113152.0,2091131871232.0
67631,question_113_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9801450303685251,159,159,298872454025728.0,1491216923136.0
67632,question_113_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9779684139832534,159,159,295032529189888.0,1466712665088.0
67633,question_113_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9806140880802262,156,156,299535913441792.0,1519896924672.0
67634,question_113_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9774238711596083,156,156,379470683987968.0,2029398424064.0
67635,question_113_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9818888516998018,161,161,299050487046656.0,1518951027200.0
67636,question_113_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9809215633944932,158,158,372295431081472.0,2010234529280.0
67637,question_113_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9818888516998018,161,161,372890133230592.0,2011182245376.0
67638,question_113_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9786507776348223,158,158,298190634684416.0,1533153347072.0
67639,question_113_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.933416246611736,168,168,368785964668928.0,2007866799616.0
67640,question_113_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9774238711596083,156,156,371938173983232.0,2024270338560.0
67641,question_113_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9786507776348223,158,158,282242241492480.0,1457016785920.0
67642,question_113_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9752660005023767,170,170,286961730270208.0,1510322373120.0
67643,question_113_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9756834289370251,169,169,298468919277056.0,1582641990656.0
67644,question_113_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9735456058011374,170,170,281815734943232.0,1477813266944.0
67645,question_113_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9779684139832534,159,159,274391425839616.0,1457254098432.0
67646,question_113_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9764156220132101,138,138,281706247949824.0,1505319817728.0
67647,question_113_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9804996151115752,157,157,274358944629760.0,1457234290176.0
67648,question_113_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9788414144546213,157,157,279579990446080.0,1517220730368.0
67649,question_113_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9755657960226828,161,161,276941381404160.0,1501587272192.0
67650,question_113_test150_Qwen3-4B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9764156220132101,138,138,275360383084544.0,1486516067840.0
67651,question_113_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9711020213571234,160,160,272120758275584.0,1497711747584.0
67652,question_113_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9818888516998018,161,161,348447264814080.0,1976694010368.0
67653,question_113_test150_Qwen3-4B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9778395394543594,142,142,275431819942912.0,1514325308928.0
67654,question_113_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9801450303685251,159,159,257094720795136.0,1421918005248.0
67655,question_113_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9720870074273869,160,160,263439110328320.0,1462554937856.0
67656,question_113_test150_Qwen3-4B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9720870074273869,160,160,357812632925696.0,2062301777920.0
67657,question_113_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9774238711596083,156,156,261268152006144.0,1474592587264.0
67658,question_113_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9828159238620823,160,160,252785718671872.0,1418909276160.0
67659,question_113_test150_Qwen3-4B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9805686080169769,165,165,264436432335360.0,1491704164864.0
67660,question_113_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9746260884710116,144,144,253138891353088.0,1447054970880.0
67661,question_113_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9774238711596083,156,156,243081077396992.0,1382579564544.0
67662,question_113_test150_Qwen3-4B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9755657960226828,161,161,257547200145920.0,1472097095168.0
67663,question_113_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9786507776348223,158,158,252632414025728.0,1467667922432.0
67664,question_113_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9788414144546213,157,157,249752584516608.0,1452047022592.0
67665,question_113_test150_Qwen3-4B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9786507776348223,158,158,249873913934848.0,1452247792128.0
67666,question_113_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9755657960226828,161,161,245005867625472.0,1447858362880.0
67667,question_113_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.979026581942346,168,168,241947913298432.0,1424267561984.0
67668,question_113_test150_Qwen3-4B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.933416246611736,168,168,329000990718976.0,1975241623040.0
67669,question_113_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9804996151115752,157,157,225915415523328.0,1347580449280.0
67670,question_113_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9801266391237985,163,163,243855128581120.0,1461076028928.0
67671,question_113_test150_Qwen3-4B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9755657960226828,161,161,235157485806080.0,1404607956992.0
67672,question_113_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9809215633944932,158,158,220178659674624.0,1336028047360.0
67673,question_113_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9788879530465026,172,172,236839537804288.0,1441062013440.0
67674,question_113_test150_Qwen3-4B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9720870074273869,160,160,317403721434624.0,1951560798720.0
67675,question_113_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9788414144546213,157,157,216110736508928.0,1333050767360.0
67676,question_113_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9804996151115752,157,157,223641612000768.0,1381392557056.0
67677,question_113_test150_Qwen3-4B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9801450303685251,159,159,216004970728448.0,1332972935168.0
67678,question_113_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9801450303685251,159,159,211649822713344.0,1329477683200.0
67679,question_113_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9752660005023767,170,170,225649645868544.0,1418226615808.0
67680,question_113_test150_Qwen3-4B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9720870074273869,160,160,213023920186368.0,1337633411584.0
67681,question_114_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.9938013314315265,143,2527,363016412660736.0,1774204158464.0
67682,question_114_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.9934791133251728,120,2165,354401743791104.0,1724875506688.0
67683,question_114_test150_Qwen3-4B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.9938013314315265,143,2536,341064735240704.0,1643029393408.0
67684,question_114_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.9913177002169283,117,2400,358906761750016.0,1771430556160.0
67685,question_114_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.9938013314315265,143,2375,355038664671232.0,1746079249408.0
67686,question_114_test150_Qwen3-4B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.9938013314315265,143,2444,336419724318720.0,1633258735104.0
67687,question_114_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.9913177002169283,117,2280,325473272233984.0,1588747437056.0
67688,question_114_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.9938013314315265,143,2344,330605089772032.0,1631164057088.0
67689,question_114_test150_Qwen3-4B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.9934791133251728,120,2109,344304001043456.0,1715686749184.0
67690,question_114_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.9902005156598838,124,2138,346474067419648.0,1740055278592.0
67691,question_114_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.9938013314315265,143,2156,345069879140864.0,1740765336576.0
67692,question_114_test150_Qwen3-4B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.9938013314315265,143,2176,326630210271232.0,1625881642496.0
67693,question_114_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.992178495984805,128,2080,322461791064576.0,1624086062592.0
67694,question_114_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.9906140846302106,118,1993,339920333417472.0,1736238605312.0
67695,question_114_test150_Qwen3-4B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.9906542205157333,113,2042,341970497555456.0,1738184758272.0
67696,question_114_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.9887801810914666,149,1920,336864425138688.0,1743457189376.0
67697,question_114_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.9906140846302106,118,1945,336423430631936.0,1735745897472.0
67698,question_114_test150_Qwen3-4B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.9934791133251728,120,1714,326787590057984.0,1689956982784.0
67699,question_114_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.9913177002169283,117,1809,335050814981632.0,1756677411328.0
67700,question_114_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.9938013314315265,143,1819,329310998361600.0,1716438007808.0
67701,question_114_test150_Qwen3-4B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.9938013314315265,143,1840,329021335539200.0,1717698342912.0
67702,question_114_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.9902005156598838,124,1660,324311724864000.0,1720246856192.0
67703,question_114_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.9913177002169283,117,1668,323214742121472.0,1712942108672.0
67704,question_114_test150_Qwen3-4B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.992178495984805,128,1693,307645256253952.0,1613818070528.0
67705,question_114_test150_Qwen3-4B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.9913177002169283,117,1571,304262469698560.0,1611034347008.0
