序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
20472,question_46_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.6315745824901827,780,3439,1664694142856192.0,9008822486272.0
20473,question_46_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.6315745824901827,780,2762,1632929480718592.0,8735778673664.0
20474,question_46_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.43267262328499545,556,1069,1008674979931136.0,5300758396416.0
20475,question_46_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.21726258389314762,629,2605,1664281291864576.0,8997247049728.0
20476,question_46_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.8309709901406106,432,432,1501390522700544.0,8198878336768.0
20477,question_46_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.557058263569538,655,3543,1783705047004160.0,9777109196288.0
20478,question_46_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.557058263569538,655,3265,1715777078086400.0,9566085082624.0
20479,question_46_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.557058263569538,655,3391,1166206362944000.0,6094519728640.0
20480,question_46_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.557058263569538,655,2995,1661417966772480.0,8993273958144.0
20481,question_46_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.43267262328499545,556,556,875425340457472.0,4664765176064.0
20482,question_46_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.8309709901406106,432,868,974055366683392.0,4989850292224.0
20483,question_46_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.557058263569538,655,2816,1266883873749760.0,6544288705024.0
20484,question_46_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.4008890291351337,823,2338,1294201608990976.0,6928607857920.0
20485,question_46_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.3876048358024756,292,968,1191353118622464.0,6615346300416.0
20486,question_46_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.43267262328499545,556,1069,1115610094032896.0,6283977842688.0
20487,question_46_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.557058263569538,655,2255,1146353104008448.0,6290651953152.0
20488,question_46_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.8309709901406106,432,1791,1157251270794752.0,6368196774912.0
20489,question_46_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.6315745824901827,780,1846,1156045490623744.0,6216937291264.0
20490,question_46_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.557058263569538,655,2222,1069789252204288.0,5759987912448.0
20491,question_46_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.8309709901406106,432,1518,978089777428736.0,5332832047872.0
20492,question_46_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.4008890291351337,823,4209,1224135400140800.0,6476691888128.0
20493,question_46_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.43267262328499545,556,556,932267940323328.0,5200824588288.0
20494,question_46_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.8309709901406106,432,945,1280073981277952.0,7256065773824.0
20495,question_46_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.6315745824901827,780,1963,1089084843058688.0,6059614654464.0
20496,question_46_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.17024035679652236,457,1241,1085830920493312.0,5942682964736.0
20497,question_46_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.21726258389314762,629,1807,1290326412264960.0,7491583249920.0
20498,question_46_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.8309709901406106,432,1993,896510367748352.0,5114738062336.0
20499,question_46_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.6315745824901827,780,2283,1143130151778048.0,6452401697280.0
20500,question_46_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.23799854747184396,670,1158,1439391182439168.0,8239892127488.0
20501,question_46_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.8566181998325054,597,597,948860224281088.0,5216963997952.0
20502,question_46_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.6315745824901827,780,2695,1024352481854464.0,5823604430336.0
20503,question_46_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.042242543899690684,653,653,922055339948288.0,5271498647296.0
20504,question_46_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.43267262328499545,556,556,786797479980288.0,4629247049728.0
20505,question_46_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.17024035679652236,457,1367,1149958495580160.0,6646787105280.0
20506,question_46_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.25517800054984724,436,2761,984534428697344.0,5599767717376.0
20507,question_46_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.042242543899690684,653,1434,1335878863339776.0,7945791332864.0
20508,question_46_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.4008890291351337,823,1888,969401722734592.0,5694141390336.0
20509,question_46_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.21726258389314762,629,629,931122039812608.0,5520948450304.0
20510,question_46_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.21726258389314762,629,629,941176903889152.0,5576501520128.0
20511,question_46_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.04506070182303381,513,1013,884827465064704.0,5278826543872.0
20512,question_46_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.551034739814359,1103,1754,917137174367232.0,5364862022912.0
20513,question_46_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.03684196048342977,397,397,602510841499392.0,3594490147584.0
20514,question_46_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.551034739814359,1103,2383,1275310478848000.0,7448846673408.0
20515,question_46_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.7249956916893766,927,927,821349538981888.0,4856835459840.0
20516,question_46_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.3329290712286194,961,961,1257752638745344.0,7245042692608.0
20517,question_46_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.042242543899690684,653,653,604760053945600.0,3687125076992.0
20518,question_46_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.8087227627385245,797,797,553729889063680.0,3358464257792.0
20519,question_46_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.7582637575758759,1358,1358,976535788544512.0,5750059538944.0
20520,question_46_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.053936722624141405,1093,1093,781916739045120.0,4638405967104.0
20521,question_47_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.12837122656727387,129,250,441649812226560.0,2151887800832.0
20522,question_47_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.21078205156009558,106,732,445309762675456.0,2318827555072.0
20523,question_47_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.32495501577198754,57,423,381013342311168.0,1916076038912.0
20524,question_47_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.22395461711606912,89,447,345027776672768.0,1714270100480.0
20525,question_47_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.21078205156009558,106,235,366961798956032.0,1848379611904.0
20526,question_47_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.34912626767872257,236,2965,553446467137536.0,2761732037120.0
20527,question_47_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.22395461711606912,89,424,369041454654208.0,1886768325120.0
20528,question_47_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.32495501577198754,57,549,406099893624320.0,2118537336832.0
20529,question_47_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.33953491340282144,183,1869,482955116379904.0,2304913988608.0
20530,question_47_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.32495501577198754,57,163,364457804537344.0,1882392691200.0
20531,question_47_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.22395461711606912,89,210,335753304798464.0,1687256736256.0
20532,question_47_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.32495501577198754,57,329,363266317170176.0,1863584380672.0
20533,question_47_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.22395461711606912,89,361,344582963027968.0,1778278164992.0
20534,question_47_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.39626065621114753,278,1654,537888157451008.0,2753971415552.0
20535,question_47_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.22395461711606912,89,315,357556875823616.0,1884950527488.0
20536,question_47_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.22395461711606912,89,439,323553477782528.0,1683620486912.0
20537,question_47_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.21078205156009558,106,401,337015061494272.0,1759059905792.0
20538,question_47_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.32495501577198754,57,504,367687687675392.0,1971524093952.0
20539,question_47_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.21078205156009558,106,235,337460231492608.0,1795909911040.0
20540,question_47_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.5167517284176925,297,2540,512122213996288.0,2609906940928.0
20541,question_47_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.39626065621114753,278,2185,462287643985664.0,2365500863488.0
20542,question_47_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.03544192521879963,105,105,266199264839424.0,1368973752832.0
20543,question_47_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.3488590437284547,188,1642,494998729645056.0,2615959180800.0
20544,question_47_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.22395461711606912,89,195,332058928167680.0,1782452286720.0
20545,question_47_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.21078205156009558,106,235,328757958885888.0,1791313174784.0
20546,question_47_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.21535904216144872,174,1865,431795302077440.0,2293628662528.0
20547,question_47_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.32495501577198754,57,163,290393165841408.0,1558123825664.0
20548,question_47_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.39626065621114753,278,1962,417342349607680.0,2200488937472.0
20549,question_47_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.39626065621114753,278,1615,505648455386368.0,2773176118272.0
20550,question_47_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.12837122656727387,129,234,308430841367040.0,1677645446400.0
20551,question_47_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.34912626767872257,236,1915,420941747086336.0,2312864709120.0
20552,question_47_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.3295469949533463,184,1450,395583485509632.0,2122927618560.0
20553,question_47_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5064139237700976,194,1245,426851224568832.0,2303819746816.0
20554,question_47_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.32495501577198754,57,194,292646468140544.0,1635215287552.0
20555,question_47_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.3472467965741458,204,822,396242927530240.0,2144398898432.0
20556,question_47_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.16529585445342979,137,363,259736897944832.0,1439649670144.0
20557,question_47_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.32495501577198754,57,57,305171142201856.0,1727335825152.0
20558,question_47_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.22395461711606912,89,323,233122072589056.0,1311788511488.0
20559,question_47_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.34912626767872257,236,1467,346710928759552.0,1910717688320.0
20560,question_47_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.21078205156009558,106,230,266370500906496.0,1520961048320.0
20561,question_47_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.3295469949533463,184,962,405968917546752.0,2219252987392.0
20562,question_47_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.3472467965741458,204,1056,366288986708736.0,2000739912192.0
20563,question_47_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.3401134764734332,186,999,301811267220736.0,1676499026944.0
20564,question_47_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.09086976670982475,124,229,194030166195712.0,1093635196416.0
20565,question_47_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.3923715605930774,298,959,390554395452928.0,2164558574080.0
20566,question_47_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.32495501577198754,57,57,224264551734272.0,1317530902016.0
20567,question_47_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.03544192521879963,105,105,205713833794560.0,1201513904640.0
20568,question_47_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.03544192521879963,105,226,217226920732416.0,1281628067328.0
20569,question_47_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.29668084468923434,190,803,261455605297152.0,1526979982080.0
20570,question_47_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.05888728924570682,312,606,349034560921088.0,2073009913856.0
20571,question_47_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.39626065621114753,278,938,293291400833536.0,1696672070912.0
20572,question_47_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.20737720907840845,216,389,271655341913088.0,1612396154880.0
20573,question_47_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.09086976670982475,124,336,258715046944256.0,1546390191360.0
20574,question_47_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.13390601423524554,234,234,326207785535744.0,1960630396928.0
20575,question_47_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.08929343253012113,240,240,321468065931264.0,1912579682048.0
20576,question_47_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.0799912957633845,379,719,329064960455168.0,1924893569536.0
20577,question_47_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.09954041355136206,220,360,185386502997248.0,1114324673280.0
20578,question_47_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.0801521633733498,166,166,114941469407744.0,709379543040.0
20579,question_47_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.3488590437284547,188,188,131642138156032.0,805511085568.0
20580,question_47_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.12916711331043218,336,336,238480400503296.0,1433756964864.0
20581,question_48_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.20119665397345599,145,377,465089657849600.0,2565445105664.0
20582,question_48_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.27367148598184204,513,658,535714694152960.0,3005383716608.0
20583,question_48_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.20119665397345599,145,145,388718481673984.0,2088219958272.0
20584,question_48_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.20119665397345599,145,385,354847332229376.0,1896775698944.0
20585,question_48_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.08039902462262472,232,232,455180390276864.0,2512378799616.0
20586,question_48_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.1532810113372213,542,1831,1395546707831808.0,7421977036544.0
20587,question_48_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.27367148598184204,513,765,627574936524032.0,3645906894336.0
20588,question_48_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.27367148598184204,513,658,552525141846272.0,3163596662016.0
20589,question_48_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.27367148598184204,513,658,580468845886720.0,3342157641984.0
20590,question_48_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.27367148598184204,513,513,538019427936256.0,3088081807104.0
20591,question_48_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.27367148598184204,513,728,560984841648896.0,3212143995648.0
20592,question_48_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.09360171700248153,70,302,395952863660032.0,2190058836224.0
20593,question_48_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.059005829567589756,252,252,452268537978880.0,2560954844672.0
20594,question_48_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.24853832711404625,485,1241,1166414463875584.0,6219441050368.0
20595,question_48_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.09360171700248153,70,70,632119504834048.0,3510272269056.0
20596,question_48_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.27367148598184204,513,513,546208366889472.0,3165612405760.0
20597,question_48_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.04948554596000274,552,552,1262368665060608.0,6859716523520.0
20598,question_48_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.27367148598184204,513,815,595074816729344.0,3471548627456.0
20599,question_48_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.20119665397345599,145,145,424820029824512.0,2424357107200.0
20600,question_48_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.08039902462262472,232,232,357394524028416.0,2024390034688.0
20601,question_48_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.13637640603519605,240,240,358361279275776.0,2004696628480.0
20602,question_48_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.20119665397345599,145,145,303626282446592.0,1684597164544.0
20603,question_48_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.24853832711404625,485,972,1193891122699520.0,6547279056640.0
20604,question_48_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.27367148598184204,513,513,522706711935744.0,3063717382656.0
20605,question_48_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.20119665397345599,145,397,428035560744960.0,2499051188480.0
20606,question_48_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.27367148598184204,513,823,545713722568448.0,3242196290816.0
20607,question_48_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.27367148598184204,513,513,458164853801984.0,2677492672512.0
20608,question_48_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.27367148598184204,513,980,532690022208512.0,3178560494592.0
20609,question_48_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.27367148598184204,513,765,599261214132224.0,3599676593408.0
20610,question_48_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.24853832711404625,485,1037,1133077798739712.0,6414973411840.0
20611,question_48_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.1362611067144758,737,737,1051051970805760.0,5935536216064.0
20612,question_48_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.2407939473480187,394,1131,1187705005534208.0,6769902788096.0
20613,question_48_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.24853832711404625,485,485,900829614361600.0,4977840792064.0
20614,question_48_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.2407939473480187,394,1131,957939312968960.0,5449350817792.0
20615,question_48_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.13637640603519605,240,240,289526351908864.0,1663350246656.0
20616,question_48_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.24853832711404625,485,1027,1071878250146816.0,6076094114048.0
20617,question_48_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.13637640603519605,240,240,267367778571264.0,1547945699328.0
20618,question_48_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.2407939473480187,394,1200,1154653870623232.0,6769152918528.0
20619,question_48_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.059005829567589756,252,252,374609368494592.0,2245036948224.0
20620,question_48_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.16526968785666346,717,2235,1475578217240064.0,8384579920640.0
20621,question_48_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.20119665397345599,145,145,313813693975040.0,1870590039808.0
20622,question_48_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.09360171700248153,70,70,334221172406016.0,1922005419264.0
20623,question_48_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.08179159893002479,608,608,1083139665941760.0,6203277366272.0
20624,question_48_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.24853832711404625,485,485,888135362218496.0,5185738561024.0
20625,question_48_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.27367148598184204,513,513,508551963329536.0,3106030357248.0
20626,question_48_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.13637640603519605,240,472,371050834409472.0,2271695225856.0
20627,question_48_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.16740039231269954,1037,4588,1935291201795840.0,11107821758208.0
20628,question_48_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.24853832711404625,485,485,660641061244416.0,3838227434496.0
20629,question_48_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.09360171700248153,70,322,322291904406528.0,1986365179904.0
20630,question_48_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.066194351154747,711,711,1065859127588864.0,6326564409088.0
20631,question_48_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.20119665397345599,145,145,215210304893696.0,1308182482432.0
20632,question_48_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.09360171700248153,70,70,321358938571776.0,1973989335808.0
20633,question_48_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.08039902462262472,232,232,291173792797440.0,1802606494976.0
20634,question_48_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.2526455505033071,896,2617,1087233273871360.0,6503850289664.0
20635,question_48_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.1532810113372213,542,542,556628983871744.0,3373199527936.0
20636,question_48_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.13637640603519605,240,240,211968021934592.0,1318564920064.0
20637,question_48_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.27367148598184204,513,513,415431531092480.0,2606703739136.0
20638,question_48_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.04141978643203479,977,977,686815644245248.0,4142018517504.0
20639,question_48_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.06506168816552103,1175,1175,821524419702784.0,4964743015680.0
20640,question_48_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.10021641178152307,569,569,412357613362688.0,2540723890432.0
20641,question_49_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.24993397504944492,230,444,629946279966976.0,3388889745920.0
20642,question_49_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.33913316826134227,172,386,545635098801408.0,2836120433664.0
20643,question_49_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.24993397504944492,230,230,666509357570560.0,3563465074176.0
20644,question_49_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.33913316826134227,172,172,568121986347776.0,2971683710464.0
20645,question_49_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.4575972100468537,832,4439,1490374803920128.0,7316027781888.0
20646,question_49_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.33913316826134227,172,386,602406061682432.0,3183757337600.0
20647,question_49_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.6055721598842706,489,1108,1063010675279616.0,5335934082304.0
20648,question_49_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.33913316826134227,172,172,513396538324992.0,2691456074496.0
20649,question_49_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.16165575088318232,214,214,596725196822272.0,3218653627392.0
20650,question_49_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.24993397504944492,230,230,521566941505792.0,2795878430464.0
20651,question_49_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.33913316826134227,172,616,625050888924672.0,3473138278400.0
20652,question_49_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.16165575088318232,214,214,459774252677376.0,2390060067584.0
20653,question_49_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.33913316826134227,172,402,578644237828608.0,3164846239744.0
