序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
5136,question_42_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.3366897484163895,149.33333333333334,375.3333333333333,199606848230570.66,1171616541610.6667
5137,question_42_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.35761943001025737,135.33333333333334,214.0,248572837478485.34,1465148958634.6667
5138,question_42_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.2164201683413992,134.66666666666666,249.0,223440581385130.66,1337175949909.3333
5139,question_42_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.24549365151493585,144.33333333333334,144.33333333333334,219417417189973.34,1334501928704.0
5140,question_42_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.148501584988448,147.0,147.0,106877517208746.67,641962892629.3334
5141,question_42_aime_Qwen3-0.6B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.3572551015292637,180.0,1219.6666666666667,233871465497941.34,821948816213.3334
5142,question_42_aime_Qwen3-0.6B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.21141997317925185,134.33333333333334,409.3333333333333,208562099599018.66,777247559509.3334
5143,question_42_aime_Qwen3-0.6B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.15804584152713216,184.0,403.0,209906848202410.66,816408426325.3334
5144,question_42_aime_Qwen3-0.6B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.11701630141293602,92.0,284.3333333333333,194539084700160.0,742926223189.3334
5145,question_42_aime_Qwen3-0.6B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.2895847558136086,167.0,1534.3333333333333,249108236204885.34,907953698133.3334
5146,question_42_aime_Qwen3-0.6B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.1171176985739238,102.0,499.0,174317178396501.34,692386299733.3334
5147,question_42_aime_Qwen3-0.6B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.22511841177608471,129.66666666666666,1200.6666666666667,199096970492928.0,777931774976.0
5148,question_42_aime_Qwen3-0.6B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.27736203355969496,129.0,706.3333333333334,206083798324565.34,828202297685.3334
5149,question_42_aime_Qwen3-0.6B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.10529702059275346,79.0,267.6666666666667,149145131202730.66,619081409706.6666
5150,question_42_aime_Qwen3-0.6B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.09034712731877655,102.66666666666667,763.3333333333334,180791506895018.66,726507758080.0
5151,question_42_aime_Qwen3-0.6B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.21339913095590216,116.66666666666667,617.6666666666666,177211366669653.34,783405740373.3334
5152,question_42_aime_Qwen3-0.6B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.0974140733233098,94.0,332.0,156829608050517.34,730606802261.3334
5153,question_42_aime_Qwen3-0.6B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.03575386021021277,25.666666666666668,25.666666666666668,105914965632512.0,507601074346.6667
5154,question_42_aime_Qwen3-0.6B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.24839592617118497,165.0,668.0,135655915246080.0,592902110378.6666
5155,question_42_aime_Qwen3-0.6B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.15827195098155636,219.33333333333334,989.0,162967832378368.0,750437595818.6666
5156,question_42_aime_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.2149486688707997,206.66666666666666,965.0,172721040268458.66,839919738197.3334
5157,question_42_aime_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.15801510991658455,140.66666666666666,390.6666666666667,118689433440597.33,578995977216.0
5158,question_42_aime_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.10659435926269074,187.66666666666666,327.6666666666667,128947758873600.0,667093160277.3334
5159,question_42_aime_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.18259851226052928,250.33333333333334,501.3333333333333,107944056739669.33,578096037888.0
5160,question_42_aime_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.10125000658100645,279.6666666666667,279.6666666666667,84003814733824.0,474163331072.0
5161,question_43_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.5811363731590773,1005.6666666666666,4647.0,2.899336487305267e+16,174630918653952.0
5162,question_43_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,3,1,0.3333333333333333,0.5816113755872512,925.6666666666666,4561.666666666667,2.7752232363352748e+16,166783966770176.0
5163,question_43_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,3,1,0.3333333333333333,0.5454256217732778,837.3333333333334,4262.333333333333,2.8052227183743828e+16,169092251368789.34
5164,question_43_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,3,1,0.3333333333333333,0.4549265173769434,979.6666666666666,4060.6666666666665,2.9448183441644716e+16,178663593505621.34
5165,question_43_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,3,1,0.3333333333333333,0.3312407098306685,586.0,3363.0,2.0817286472008364e+16,126411174941696.0
5166,question_43_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.3748127480257449,696.6666666666666,2253.0,2.0287729054202196e+16,123333885947733.33
5167,question_43_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.317170793867568,969.3333333333334,2226.3333333333335,2.5624145690456236e+16,156066290022741.34
5168,question_43_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.5082724166202148,830.0,3317.0,2.6227278923925676e+16,160776247991808.0
5169,question_43_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.5168582115378626,971.0,3520.6666666666665,3.1044138057894228e+16,190629615400448.0
5170,question_43_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.5184251425367905,1069.3333333333333,3266.0,2.617936138282206e+16,161231565514752.0
5171,question_43_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,3,1,0.3333333333333333,0.4920004655022862,837.0,2017.6666666666667,2.0671120677740204e+16,127206472235008.0
5172,question_43_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.2114765248004752,663.6666666666666,1830.3333333333333,1.8976583564768428e+16,117508940506453.33
5173,question_43_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.5181561207753054,1023.3333333333334,2775.0,2.132013232979166e+16,132186906584064.0
5174,question_43_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,3,1,0.3333333333333333,0.3693267517110259,921.3333333333334,1595.6666666666667,2.0185697963557376e+16,125185489330005.33
5175,question_43_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,3,1,0.3333333333333333,0.5025309063842683,1239.0,2425.0,2.5710078938950996e+16,160188177334101.34
5176,question_43_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.20398647949782464,463.6666666666667,955.0,1.139787637936896e+16,71182870736725.33
5177,question_43_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.23483735173173584,635.6666666666666,1308.0,1.3469075909974016e+16,84518227846144.0
5178,question_43_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.45030554446991883,875.3333333333334,1135.3333333333333,1.6839426818824362e+16,106102358027605.33
5179,question_43_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.45422070609701565,1719.6666666666667,2258.3333333333335,2.3344011998691668e+16,147140215722666.66
5180,question_43_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.48310600298088424,1296.6666666666667,1296.6666666666667,1.3555107911364778e+16,85997820765525.33
5181,question_43_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,3,1,0.3333333333333333,0.3452402179739744,1179.6666666666667,2544.0,1.201920504098287e+16,70750193408085.33
5182,question_43_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,3,1,0.3333333333333333,0.24449664893558223,900.6666666666666,2390.0,1.2747023322532352e+16,74536053938176.0
5183,question_43_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,3,1,0.6666666666666666,0.44627125840510273,924.6666666666666,3838.6666666666665,1.2478807936213248e+16,73381593156693.33
5184,question_43_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,3,1,0.6666666666666666,0.2573661804878658,1031.0,1557.6666666666667,1.1143784839125418e+16,66319125108650.664
5185,question_43_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,3,1,0.6666666666666666,0.3503794173950076,1040.3333333333333,2016.3333333333333,1.2119179184766976e+16,71701519913813.33
5186,question_43_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.365397266524418,760.0,1668.0,1.1614942208225962e+16,69108802926506.664
5187,question_43_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,3,1,0.3333333333333333,0.2856792190398325,956.3333333333334,2163.3333333333335,9873901624493910.0,58725614058581.336
5188,question_43_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,3,1,0.6666666666666666,0.2767457394918054,868.3333333333334,2412.0,1.084318213367424e+16,64983088346709.336
5189,question_43_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,3,1,0.6666666666666666,0.3452402179739744,1179.6666666666667,2012.6666666666667,9682281211920128.0,58145978085034.664
5190,question_43_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,3,1,0.3333333333333333,0.3083608575448334,937.6666666666666,2920.6666666666665,1.060640506318191e+16,63764016768000.0
5191,question_43_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.4716109024102357,825.0,2644.6666666666665,9414205025231702.0,56645261186048.0
5192,question_43_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,3,1,0.3333333333333333,0.30883391192714693,955.3333333333334,1771.0,1.0085095184999594e+16,61196059529045.336
5193,question_43_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,3,1,0.6666666666666666,0.43867011348850876,999.0,2899.6666666666665,1.042171617180288e+16,63627269341184.0
5194,question_43_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,3,1,0.3333333333333333,0.47822079630346764,986.3333333333334,1888.0,8802151582283435.0,53974180382208.0
5195,question_43_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.518528440000363,1070.0,3887.0,9634236674273194.0,59148178347008.0
5196,question_43_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.39261873520645474,910.0,1272.0,7868281404364117.0,48652232805376.0
5197,question_43_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,3,1,0.3333333333333333,0.2935492714488553,1016.0,1714.3333333333333,9202770177481216.0,57097330104746.664
5198,question_43_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,3,1,0.3333333333333333,0.21329885399610818,946.0,1855.0,8028779807399680.0,50226850954154.664
5199,question_43_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.34065825578294007,931.0,1335.3333333333333,7339981115901952.0,46094676274432.0
5200,question_43_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.2893639339320817,1644.0,1644.0,7870976103197611.0,49495763491925.336
5201,question_43_aime_Qwen3-8B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.3544149768635274,944.0,2017.6666666666667,1.2832080681315328e+16,69093759636821.336
5202,question_43_aime_Qwen3-8B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.3544149768635274,944.0,2853.0,1.2219013006762838e+16,66418823877802.664
5203,question_43_aime_Qwen3-8B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.3927880866548307,870.6666666666666,1208.0,1.3061788343812352e+16,71362994014634.67
5204,question_43_aime_Qwen3-8B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.4131166516750355,1050.0,5067.0,1.3636834030406058e+16,74390720825856.0
5205,question_43_aime_Qwen3-8B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.37219214476855744,799.0,2841.6666666666665,1.104925484931601e+16,60436292590250.664
5206,question_43_aime_Qwen3-8B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.27490898041725487,849.0,849.0,1.0992714204319232e+16,60860474903722.664
5207,question_43_aime_Qwen3-8B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.34105545140670657,1037.6666666666667,2823.3333333333335,1.2877907339583318e+16,72172683939413.33
5208,question_43_aime_Qwen3-8B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.40298747966606346,945.3333333333334,5769.0,1.2361770538587562e+16,69027215034368.0
5209,question_43_aime_Qwen3-8B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.40790751049725243,999.3333333333334,1586.3333333333333,1.0360286786269526e+16,58794375011584.0
5210,question_43_aime_Qwen3-8B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.43678902212482457,685.0,1487.3333333333333,1.010345311439633e+16,58177358815658.664
5211,question_43_aime_Qwen3-8B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.3173958651506577,951.0,1597.0,1.0565128097873664e+16,60759124550656.0
5212,question_43_aime_Qwen3-8B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.3613614226782116,1173.0,5390.666666666667,1.0553996633727146e+16,60296762194005.336
5213,question_43_aime_Qwen3-8B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.4746208864600449,1332.6666666666667,7860.0,1.1884701831507712e+16,68578000798464.0
5214,question_43_aime_Qwen3-8B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.38510577616991487,1471.3333333333333,6717.666666666667,1.1288454399091542e+16,65627573710250.664
5215,question_43_aime_Qwen3-8B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.33703238141594155,951.0,951.0,8545010796095061.0,50619259085312.0
5216,question_43_aime_Qwen3-8B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.38405877204944106,1424.3333333333333,3469.6666666666665,1.0128308446391126e+16,60176259375701.336
5217,question_43_aime_Qwen3-8B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.3108690723153958,1526.0,2818.0,9953312365194410.0,59205416056917.336
5218,question_43_aime_Qwen3-8B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.3525071352216724,1160.0,1857.6666666666667,7478320591670443.0,45200541857024.0
5219,question_43_aime_Qwen3-8B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.33516016523505915,1295.3333333333333,1295.3333333333333,6451389566372011.0,39019974993408.0
5220,question_43_aime_Qwen3-8B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.3633813176142134,1647.3333333333333,1647.3333333333333,4448590330892458.5,27424680581290.668
5221,question_43_aime_Qwen3-4B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.3497440881385763,590.3333333333334,1185.6666666666667,3908072635788800.0,20198566533802.668
5222,question_43_aime_Qwen3-4B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.5403328197626954,836.6666666666666,4231.333333333333,4875471272309248.0,24904370196480.0
5223,question_43_aime_Qwen3-4B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.6028315638016708,966.6666666666666,4657.666666666667,4798833268010667.0,24595648612181.332
5224,question_43_aime_Qwen3-4B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.3646537490036505,670.0,865.0,3723233200602794.5,19312582298965.332
5225,question_43_aime_Qwen3-4B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.4731038195697583,702.0,2799.0,4110875158193493.5,21757172097536.0
5226,question_43_aime_Qwen3-4B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.4657468030190695,716.3333333333334,1504.6666666666667,3575827507212800.0,19178613177344.0
5227,question_43_aime_Qwen3-4B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.5174613061120756,743.6666666666666,2808.0,3689315632619178.5,19677247974912.0
5228,question_43_aime_Qwen3-4B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.5369748284039028,874.0,3290.3333333333335,4439908632370005.5,23339555049130.668
5229,question_43_aime_Qwen3-4B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.5115727950221346,907.0,2760.3333333333335,3968861938362880.0,21519151909888.0
5230,question_43_aime_Qwen3-4B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.4122428321775517,720.3333333333334,916.6666666666666,3228487300137642.5,17853764402688.0
5231,question_43_aime_Qwen3-4B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.44979159875308605,966.3333333333334,2963.3333333333335,3552917661593258.5,19686360472234.668
5232,question_43_aime_Qwen3-4B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.5655563816905084,845.6666666666666,3565.0,3324881609128106.5,18423726113450.668
5233,question_43_aime_Qwen3-4B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.5328680090236539,1117.3333333333333,2791.6666666666665,3354021630259541.5,18727140119722.668
5234,question_43_aime_Qwen3-4B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.48335011520309146,799.6666666666666,2792.6666666666665,3559876262692864.0,20116490466645.332
5235,question_43_aime_Qwen3-4B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.39895110307265447,765.0,1659.6666666666667,3475711502600874.5,19997208839338.668
5236,question_43_aime_Qwen3-4B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.5337781888642129,784.6666666666666,1212.6666666666667,2648483017826986.5,15368192578218.666
5237,question_43_aime_Qwen3-4B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.4873811266107371,1068.6666666666667,1325.0,2776225209928362.5,16306030813866.666
5238,question_43_aime_Qwen3-4B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.38108963338946883,1076.0,1801.0,3016754601848661.5,17687821764778.668
5239,question_43_aime_Qwen3-4B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.37066258386966894,1266.6666666666667,1694.6666666666667,2467727466504704.0,14798346944341.334
5240,question_43_aime_Qwen3-4B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.49368456056196336,1146.0,1146.0,1565838244100608.0,9480813096277.334
5241,question_43_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.17300792334039058,351.6666666666667,1880.0,729090272563968.0,3610568482304.0
5242,question_43_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.15627806088064075,328.3333333333333,2518.3333333333335,864473575332864.0,4458039098538.667
5243,question_43_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.1175547006387333,354.3333333333333,1960.0,878895900744362.6,4533359918080.0
5244,question_43_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.15375474248290175,364.0,1684.3333333333333,699119989560234.6,3552838103210.6665
5245,question_43_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.1658089670753919,372.0,1678.3333333333333,761415750305877.4,3898283014826.6665
5246,question_43_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.15408023139817498,364.3333333333333,2168.3333333333335,785856777979392.0,4107251137621.3335
5247,question_43_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.07747227357140458,361.0,1223.3333333333333,694004558631850.6,3667140430165.3335
5248,question_43_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.19036007173572997,347.0,1457.0,681207550852266.6,3626151415040.0
5249,question_43_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.14188014835064336,369.0,1670.6666666666667,658132008211626.6,3538803825237.3335
5250,question_43_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.08102204245392687,321.6666666666667,1352.0,576968519564714.6,3082092077568.0
5251,question_43_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.14170051789041163,356.0,1759.0,594733850501802.6,3265937577728.0
5252,question_43_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.1301783566116801,317.0,1180.3333333333333,650427547303594.6,3603272264704.0
5253,question_43_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.15552186398329473,441.0,1583.3333333333333,611743683566250.6,3393838979328.0
5254,question_43_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.06535398006144846,315.6666666666667,669.0,547286684910933.3,3081003954261.3335
5255,question_43_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.09562683755874159,292.6666666666667,813.0,565076731188480.0,3262206633728.0
5256,question_43_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.11065904811250564,344.0,709.0,560540536088661.3,3281823568128.0
5257,question_43_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.1824622997754964,338.3333333333333,833.0,589958534083072.0,3462846316458.6665
5258,question_43_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.055369397269661114,308.0,609.6666666666666,460803363494656.0,2744787290112.0
5259,question_43_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.06595481373123849,314.0,422.3333333333333,382502040268544.0,2300406414506.6665
5260,question_43_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.029928633649574973,754.3333333333334,754.3333333333334,535495147037013.3,3192874210474.6665
5261,question_43_aime_Qwen3-0.6B_QP20_CP1_BS1,20,1,1,3,1,1.0,0.01156895282222277,269.3333333333333,864.0,356619416031744.0,1234352144042.6667
5262,question_43_aime_Qwen3-0.6B_QP19_CP1_BS1,19,1,1,3,1,1.0,0.029188541370080052,310.0,1429.3333333333333,421430344247296.0,1565801633109.3333
5263,question_43_aime_Qwen3-0.6B_QP18_CP1_BS1,18,1,1,3,1,1.0,0.027473164806214107,340.3333333333333,1120.6666666666667,418801439999658.7,1478469267456.0
5264,question_43_aime_Qwen3-0.6B_QP17_CP1_BS1,17,1,1,3,1,1.0,0.033066358560076274,329.6666666666667,2260.3333333333335,412490740345002.7,1497628808533.3333
5265,question_43_aime_Qwen3-0.6B_QP16_CP1_BS1,16,1,1,3,1,1.0,0.020939153242037507,258.0,593.6666666666666,298587110482944.0,1158845681664.0
5266,question_43_aime_Qwen3-0.6B_QP15_CP1_BS1,15,1,1,3,1,0.6666666666666666,0.029240988606728885,392.0,1204.6666666666667,317762758996480.0,1254954232832.0
5267,question_43_aime_Qwen3-0.6B_QP14_CP1_BS1,14,1,1,3,1,1.0,0.01137558379354102,260.0,401.0,259811433780053.34,1050301065216.0
5268,question_43_aime_Qwen3-0.6B_QP13_CP1_BS1,13,1,1,3,1,1.0,0.015698540144821502,240.33333333333334,1235.6666666666667,346125832819712.0,1360700955989.3333
5269,question_43_aime_Qwen3-0.6B_QP12_CP1_BS1,12,1,1,3,1,0.6666666666666666,0.027552333335995396,282.6666666666667,698.0,232802126487893.34,1007083907413.3334
5270,question_43_aime_Qwen3-0.6B_QP11_CP1_BS1,11,1,1,3,1,1.0,0.013233843115899374,313.3333333333333,1167.6666666666667,314775402407253.3,1288593437354.6667
5271,question_43_aime_Qwen3-0.6B_QP10_CP1_BS1,10,1,1,3,1,0.6666666666666666,0.013446503573514823,291.3333333333333,1095.0,293870788368042.7,1232660509354.6667
5272,question_43_aime_Qwen3-0.6B_QP9_CP1_BS1,9,1,1,3,1,0.3333333333333333,0.012498982253545688,278.6666666666667,1244.3333333333333,269723484030122.66,1193646340949.3333
5273,question_43_aime_Qwen3-0.6B_QP8_CP1_BS1,8,1,1,3,1,1.0,0.011829208805781435,373.6666666666667,886.6666666666666,295347644335616.0,1327428744704.0
5274,question_43_aime_Qwen3-0.6B_QP7_CP1_BS1,7,1,1,3,1,0.3333333333333333,0.028502527438934343,381.0,1673.0,274653651269290.66,1262745893034.6667
5275,question_43_aime_Qwen3-0.6B_QP6_CP1_BS1,6,1,1,3,1,0.3333333333333333,0.008594307591375245,323.0,747.3333333333334,235562769062058.66,1099152011093.3334
5276,question_43_aime_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.02252417862579646,284.0,958.3333333333334,177458971775488.0,850531365205.3334
5277,question_43_aime_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,3,1,0.3333333333333333,0.01352784156622447,276.6666666666667,668.6666666666666,186629657733120.0,932005908309.3334
5278,question_43_aime_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,3,1,0.3333333333333333,0.012570438112331389,333.0,902.0,164343238604970.66,828028985685.3334
5279,question_43_aime_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,3,1,0.3333333333333333,0.014005124395852426,292.6666666666667,509.3333333333333,119408427546965.33,669119084032.0
5280,question_43_aime_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.016713321349010688,370.6666666666667,370.6666666666667,118181612643498.67,630526550528.0
5281,question_44_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.43211743323342056,1254.3333333333333,3131.0,2.696270512236254e+16,162787036330837.34
5282,question_44_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.37294309229380235,1286.6666666666667,3711.3333333333335,2.6296570117448364e+16,158463624377856.0
5283,question_44_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.42498796907358666,1143.0,3520.3333333333335,2.5544812048083796e+16,154101761595221.34
5284,question_44_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.43960171022806066,1385.0,4118.666666666667,2.8034920052916052e+16,170344985290410.66
5285,question_44_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.49528798146147085,1038.3333333333333,2802.3333333333335,2.5173225135413932e+16,152763774115840.0
5286,question_44_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.3959843050640144,1192.6666666666667,3298.3333333333335,2.5593979284428972e+16,155911456434005.34
5287,question_44_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.42498796907358666,1143.0,1439.3333333333333,2.2255503715513684e+16,135853393301674.67
5288,question_44_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.4452613630888827,1167.3333333333333,3546.3333333333335,2.895374143905485e+16,177206034007210.66
5289,question_44_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.44060634081553957,1190.3333333333333,2473.3333333333335,2.3158856867890176e+16,142897688258730.66
5290,question_44_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.43046440352757526,1204.0,4673.333333333333,2.6068082921233748e+16,160525277044053.34
5291,question_44_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.5564270035489544,1213.0,2742.3333333333335,2.7356020189556908e+16,168353529288533.34
5292,question_44_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.41452590096828823,1019.0,1757.0,2.415341094520013e+16,149705652783616.0
5293,question_44_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.3508030391311396,1281.0,2679.0,2.5371071657601876e+16,157699434749440.0
5294,question_44_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.5461816906567777,1005.6666666666666,1727.0,2.274320532566733e+16,141264101544789.34
5295,question_44_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.4439369890946345,1060.6666666666667,1430.3333333333333,2.032311432831539e+16,126518462381226.67
